Date-time;Type;Metadato grafico storico;SER008/11-RIL002 - S Pietro - Portata uscita Città Vecchia (l/s);SER008/11-RIL002 - S Pietro - Portata ingresso serb. S. Pietro (l/s);SER008/11-RIL002 - S Pietro - Portata uscita serb. S. Pietro (l/s);SER008/11-RIL002 - S Pietro - Portata uscita Prato Volpe (l/s)
2025/03/17 20:15:01;P;;0,9;;22,3;2,5
2025/03/17 20:20:00;A;;;;21,0;
2025/03/17 20:25:00;A;;2,2;;24,0;
2025/03/17 20:30:00;A;;0,4;0,0;22,5;3,0
2025/03/17 20:30:01;P;;0,4;;22,5;
2025/03/17 20:35:00;A;;;;17,6;
2025/03/17 20:40:00;A;;;;16,1;
2025/03/17 20:45:00;A;;1,1;0,0;23,2;2,9
2025/03/17 20:45:01;P;;;;23,2;
2025/03/17 20:50:00;A;;;;19,0;
2025/03/17 20:55:00;A;;-0,2;;15,4;1,1
2025/03/17 21:00:00;A;;-0,2;0,0;13,7;1,2
2025/03/17 21:00:01;P;;;;13,7;
2025/03/17 21:05:00;A;;;;10,8;
2025/03/17 21:10:00;A;;;;8,3;
2025/03/17 21:15:00;P;;-0,3;0,0;7,5;0,8
2025/03/17 21:20:00;A;;;;1,7;
2025/03/17 21:25:00;A;;;;6,4;
2025/03/17 21:30:00;A;;-0,3;0,0;3,6;0,2
2025/03/17 21:30:01;P;;;;3,6;
2025/03/17 21:40:00;A;;;;1,3;
2025/03/17 21:45:00;A;;-0,4;0,0;3,0;-0,8
2025/03/17 21:45:01;P;;;;3,0;-0,8
2025/03/17 21:50:00;A;;;;9,6;0,5
2025/03/17 21:55:00;A;;;;2,3;
2025/03/17 22:00:00;P;;-0,5;0,0;1,9;0,1
2025/03/17 22:05:00;A;;;;;-1,2
2025/03/17 22:10:00;A;;;;0,0;
2025/03/17 22:15:00;P;;-0,6;0,0;0,6;-1,7
2025/03/17 22:25:00;A;;;2,9;;
2025/03/17 22:30:00;A;;-0,3;7,5;0,0;-2,6
2025/03/17 22:30:01;P;;;7,5;;
2025/03/17 22:35:00;A;;;12,5;;
2025/03/17 22:40:00;A;;;14,7;;
2025/03/17 22:45:00;A;;-0,5;19,9;0,0;-2,5
2025/03/17 22:45:01;P;;;19,9;;
2025/03/17 22:50:00;A;;;16,9;;
2025/03/17 22:55:00;A;;;19,9;;
2025/03/17 23:00:00;A;;-0,4;21,9;0,0;-2,7
2025/03/17 23:00:01;P;;;21,9;;
2025/03/17 23:05:00;A;;;26,2;;
2025/03/17 23:10:00;A;;;31,0;;
2025/03/17 23:15:00;P;;-0,6;31,4;0,0;-2,9
2025/03/17 23:20:00;A;;;36,0;;
2025/03/17 23:25:00;A;;;37,0;;
2025/03/17 23:30:00;P;;-0,4;36,8;0,0;-2,9
2025/03/17 23:35:00;A;;;38,1;;
2025/03/17 23:40:00;A;;;44,2;;
2025/03/17 23:45:00;P;;-0,5;44,9;0,0;-3,2
2025/03/17 23:50:00;A;;;46,7;;
2025/03/17 23:55:00;A;;;41,7;;
2025/03/18 00:00:00;P;;-0,5;42,4;0,0;-2,8
2025/03/18 00:10:00;A;;;49,3;;
2025/03/18 00:15:00;A;;-0,5;47,4;0,0;-3,1
2025/03/18 00:15:01;P;;;47,4;;
2025/03/18 00:20:00;A;;;52,1;;
2025/03/18 00:25:00;A;;;54,0;;
2025/03/18 00:30:00;A;;-0,4;55,8;0,0;-3,4
2025/03/18 00:30:01;P;;;55,8;;
2025/03/18 00:35:00;A;;;57,4;;
2025/03/18 00:40:00;A;;;58,4;;
2025/03/18 00:45:00;P;;-0,4;58,9;0,0;-3,5
2025/03/18 01:00:00;P;;-0,5;58,7;0,0;-3,3
2025/03/18 01:10:00;A;;;59,8;;
2025/03/18 01:15:00;A;;-0,4;62,4;0,0;-3,7
2025/03/18 01:15:01;P;;;62,4;;
2025/03/18 01:30:00;P;;-0,4;63,0;0,0;-3,5
2025/03/18 01:35:00;A;;;60,8;;
2025/03/18 01:40:00;A;;;62,2;;
2025/03/18 01:45:00;A;;-0,6;64,9;0,0;-3,6
2025/03/18 01:45:01;P;;;64,9;;
2025/03/18 02:00:00;P;;-0,4;64,0;0,0;-3,4
2025/03/18 02:15:00;A;;-0,3;67,9;0,0;-3,2
2025/03/18 02:15:01;P;;;67,9;;
2025/03/18 02:30:00;P;;-0,3;68,9;0,0;-3,2
2025/03/18 02:40:00;A;;;67,1;;
2025/03/18 02:45:00;A;;-0,4;68,2;0,0;-3,1
2025/03/18 02:45:01;P;;;68,2;;
2025/03/18 02:55:00;A;;;69,4;;
2025/03/18 03:00:00;P;;-0,3;68,6;0,0;-3,2
2025/03/18 03:05:00;A;;;66,8;;
2025/03/18 03:10:00;A;;;65,5;;
2025/03/18 03:15:00;A;;-0,4;67,6;0,0;-3,2
2025/03/18 03:15:01;P;;;67,6;;
2025/03/18 03:20:00;A;;;65,6;;
2025/03/18 03:25:00;A;;;69,5;;
2025/03/18 03:30:00;A;;-0,4;66,8;0,0;-3,2
2025/03/18 03:30:01;P;;;66,8;;
2025/03/18 03:40:00;A;;;64,5;;
2025/03/18 03:45:00;A;;-0,3;60,8;0,0;-2,6
2025/03/18 03:45:01;P;;;60,8;;
2025/03/18 04:00:00;P;;-0,6;60,0;0,0;-2,5
2025/03/18 04:05:00;A;;;55,6;;
2025/03/18 04:15:00;P;;-0,4;56,4;0,0;-2,5
2025/03/18 04:20:00;A;;;55,3;;
2025/03/18 04:30:00;P;;-0,5;54,3;0,0;-2,5
2025/03/18 04:40:00;A;;;55,4;;
2025/03/18 04:45:00;P;;-0,3;54,9;0,0;-2,2
2025/03/18 04:55:00;A;;;59,0;;
2025/03/18 05:00:00;A;;-0,6;55,3;0,0;-2,2
2025/03/18 05:00:01;P;;;55,3;;
2025/03/18 05:05:00;A;;;57,0;;
2025/03/18 05:10:00;A;;;55,9;;
2025/03/18 05:15:00;A;;-0,3;54,5;0,0;-2,4
2025/03/18 05:15:01;P;;;54,5;;
2025/03/18 05:25:00;A;;;51,6;;
2025/03/18 05:30:00;A;;-0,5;53,7;0,0;-2,0
2025/03/18 05:30:01;P;;;53,7;;
2025/03/18 05:35:00;A;;;50,0;;
2025/03/18 05:45:00;P;;-0,4;49,9;0,0;-1,8
2025/03/18 05:50:00;A;;;45,8;;
2025/03/18 05:55:00;A;;;40,1;;
2025/03/18 06:00:00;A;;-0,3;37,4;0,0;-1,3
2025/03/18 06:00:01;P;;;37,4;;
2025/03/18 06:05:00;A;;;27,0;;
2025/03/18 06:10:00;A;;;19,6;;
2025/03/18 06:15:00;A;;-0,5;6,2;0,0;1,1
2025/03/18 06:15:01;P;;;6,2;;1,1
2025/03/18 06:20:00;A;;;0,0;;2,3
2025/03/18 06:25:00;A;;4,2;;17,5;4,1
2025/03/18 06:30:00;A;;4,6;0,0;24,0;4,2
2025/03/18 06:30:01;P;;;;24,0;
2025/03/18 06:35:00;A;;7,4;;42,5;
2025/03/18 06:40:00;A;;;;60,2;5,9
2025/03/18 06:45:00;A;;9,7;0,0;67,5;6,3
2025/03/18 06:45:01;P;;9,7;;67,5;
2025/03/18 06:50:00;A;;7,1;;37,7;5,0
2025/03/18 06:55:00;A;;;;39,9;
2025/03/18 07:00:00;A;;7,9;0,0;45,7;5,3
2025/03/18 07:00:01;P;;;;45,7;
2025/03/18 07:05:00;A;;;;35,7;
2025/03/18 07:10:00;A;;;;40,5;
2025/03/18 07:15:00;A;;8,4;0,0;35,8;5,6
2025/03/18 07:15:01;P;;;;35,8;
2025/03/18 07:20:00;A;;;;37,4;
2025/03/18 07:25:00;A;;;;40,2;
2025/03/18 07:30:00;A;;7,5;0,0;32,9;5,2
2025/03/18 07:30:01;P;;;;32,9;
2025/03/18 07:35:00;A;;;;36,0;
2025/03/18 07:40:00;A;;;;39,0;
2025/03/18 07:45:00;A;;7,0;0,0;30,8;4,9
2025/03/18 07:45:01;P;;;;30,8;
2025/03/18 07:50:00;A;;5,7;;22,6;
2025/03/18 07:55:00;A;;7,3;;31,3;
2025/03/18 08:00:00;A;;6,5;0,0;25,5;4,8
2025/03/18 08:00:01;P;;;;25,5;
2025/03/18 08:05:00;A;;;;40,5;
2025/03/18 08:10:00;A;;8,1;;45,1;
2025/03/18 08:15:00;A;;7,3;0,0;41,3;5,2
2025/03/18 08:15:01;P;;;;41,3;
2025/03/18 08:20:00;A;;;;33,7;
2025/03/18 08:25:00;A;;;;42,8;
2025/03/18 08:30:00;A;;6,9;0,0;38,9;4,7
2025/03/18 08:30:01;P;;;;38,9;
2025/03/18 08:35:00;A;;;;35,5;
2025/03/18 08:40:00;A;;5,7;;30,5;
2025/03/18 08:45:00;A;;6,5;0,0;34,3;5,0
2025/03/18 08:45:01;P;;;;34,3;
2025/03/18 08:50:00;A;;;;28,8;
2025/03/18 09:00:00;A;;4,8;0,0;17,5;4,0
2025/03/18 09:00:01;P;;4,8;;17,5;
2025/03/18 09:10:00;A;;;;14,4;
2025/03/18 09:15:00;A;;3,8;0,0;12,6;3,9
2025/03/18 09:15:01;P;;3,8;;12,6;
2025/03/18 09:20:00;A;;;;13,6;
2025/03/18 09:25:00;A;;;;15,8;
2025/03/18 09:30:00;P;;3,9;0,0;15,9;3,9
2025/03/18 09:35:00;A;;;;20,6;
2025/03/18 09:40:00;A;;;;14,7;
2025/03/18 09:45:00;P;;3,4;0,0;14,7;3,7
2025/03/18 09:50:00;A;;2,1;;6,0;
2025/03/18 09:55:00;A;;3,2;;11,9;
2025/03/18 10:00:00;A;;2,5;0,0;5,0;3,1
2025/03/18 10:00:01;P;;;;5,0;
2025/03/18 10:05:00;A;;;;6,3;
2025/03/18 10:10:00;A;;;;3,6;
2025/03/18 10:15:00;A;;1,3;0,0;4,4;3,0
2025/03/18 10:15:01;P;;1,3;;;
2025/03/18 10:20:00;A;;;;2,9;
2025/03/18 10:25:00;A;;3,4;;7,9;
2025/03/18 10:30:00;A;;2,7;0,0;4,5;3,4
2025/03/18 10:30:01;P;;;;4,5;
2025/03/18 10:35:00;A;;;;7,1;
2025/03/18 10:40:00;A;;;;2,5;
2025/03/18 10:45:00;A;;1,4;0,0;2,6;3,1
2025/03/18 10:45:01;P;;1,4;;;
2025/03/18 10:50:00;A;;0,1;;;
2025/03/18 10:55:00;A;;;;0,8;
2025/03/18 11:00:00;A;;0,3;0,0;4,2;2,8
2025/03/18 11:00:01;P;;;;4,2;
2025/03/18 11:05:00;A;;1,3;;;
2025/03/18 11:10:00;A;;-0,3;;2,3;1,2
2025/03/18 11:15:00;A;;0,0;1,2;0,0;1,0
2025/03/18 11:15:01;P;;;1,2;0,0;
2025/03/18 11:20:00;A;;;0,0;2,5;
2025/03/18 11:25:00;A;;1,0;;;2,8
2025/03/18 11:30:00;A;;2,1;0,0;2,9;3,3
2025/03/18 11:30:01;P;;2,1;;;
2025/03/18 11:35:00;A;;0,9;;;
2025/03/18 11:40:00;A;;;;1,6;
2025/03/18 11:45:00;P;;0,7;0,0;2,2;3,3
2025/03/18 12:00:00;A;;-0,2;0,0;0,3;1,4
2025/03/18 12:00:01;P;;;;0,3;1,4
2025/03/18 12:10:00;A;;0,8;;2,3;3,0
2025/03/18 12:15:00;A;;0,7;0,0;4,9;3,1
2025/03/18 12:15:01;P;;;;4,9;
2025/03/18 12:20:00;A;;2,0;;10,3;
2025/03/18 12:25:00;A;;;;16,0;
2025/03/18 12:30:00;A;;1,0;0,0;5,8;2,8
2025/03/18 12:30:01;P;;1,0;;5,8;
2025/03/18 12:35:00;A;;;;8,1;
2025/03/18 12:40:00;A;;;;5,2;
2025/03/18 12:45:00;A;;0,8;0,0;3,6;2,7
2025/03/18 12:45:01;P;;;;3,6;
2025/03/18 12:50:00;A;;;;8,3;
2025/03/18 12:55:00;A;;;;4,0;
2025/03/18 13:00:00;A;;1,3;0,0;9,4;3,2
2025/03/18 13:00:01;P;;;;9,4;
2025/03/18 13:05:00;A;;;;12,6;
2025/03/18 13:10:00;A;;;;10,7;
2025/03/18 13:15:00;A;;0,7;0,0;9,1;2,6
2025/03/18 13:15:01;P;;;;9,1;
2025/03/18 13:20:00;A;;;;13,6;
2025/03/18 13:25:00;A;;3,5;;23,9;3,7
2025/03/18 13:30:00;A;;1,6;0,0;17,6;3,2
2025/03/18 13:30:01;P;;1,6;;17,6;
2025/03/18 13:40:00;A;;3,5;;24,4;
2025/03/18 13:45:00;A;;2,2;0,0;18,1;2,9
2025/03/18 13:45:01;P;;2,2;;18,1;
2025/03/18 13:50:00;A;;;;16,1;
2025/03/18 14:00:00;P;;2,8;0,0;16,5;3,7
2025/03/18 14:05:00;A;;1,0;;11,1;
2025/03/18 14:10:00;A;;-0,4;;3,0;2,2
2025/03/18 14:15:00;A;;0,2;0,0;4,2;2,4
2025/03/18 14:15:01;P;;;;4,2;
2025/03/18 14:25:00;A;;;;6,0;
2025/03/18 14:30:00;P;;0,0;0,0;6,9;1,6
2025/03/18 14:35:00;A;;;;0,0;-0,4
2025/03/18 14:40:00;A;;;;1,5;
2025/03/18 14:45:00;A;;-0,2;0,0;0,4;0,4
2025/03/18 14:45:01;P;;;;0,4;
2025/03/18 14:50:00;A;;;;2,8;
2025/03/18 14:55:00;A;;;1,6;0,0;
2025/03/18 15:00:00;P;;-0,4;1,1;0,0;-0,2
2025/03/18 15:05:00;A;;;8,1;;
2025/03/18 15:10:00;A;;;0,0;3,0;
2025/03/18 15:15:00;A;;-0,2;9,1;0,0;-1,2
2025/03/18 15:15:01;P;;;9,1;0,0;
2025/03/18 15:20:00;A;;;13,4;;
2025/03/18 15:25:00;A;;;8,5;;
2025/03/18 15:30:00;A;;-0,4;13,6;0,0;-1,6
2025/03/18 15:30:01;P;;;13,6;;
2025/03/18 15:35:00;A;;;8,2;;
2025/03/18 15:40:00;A;;;10,0;;
2025/03/18 15:45:00;A;;-0,4;12,9;0,0;-1,5
2025/03/18 15:45:01;P;;;12,9;;
2025/03/18 15:55:00;A;;;14,6;;
2025/03/18 16:00:00;A;;-0,5;13,3;0,0;-1,0
2025/03/18 16:00:01;P;;;13,3;;
2025/03/18 16:05:00;A;;;10,4;;
2025/03/18 16:10:00;A;;;12,0;;
2025/03/18 16:15:00;A;;-0,4;8,3;0,0;-0,8
2025/03/18 16:15:01;P;;;8,3;;
2025/03/18 16:20:00;A;;;4,5;;
2025/03/18 16:25:00;A;;;2,8;;
2025/03/18 16:30:00;A;;-0,4;1,7;0,0;-0,4
2025/03/18 16:30:01;P;;;1,7;;
2025/03/18 16:35:00;A;;;4,6;;
2025/03/18 16:40:00;A;;;0,1;;
2025/03/18 16:45:00;P;;-0,6;0,0;0,6;0,3
2025/03/18 16:50:00;A;;;6,7;;
2025/03/18 16:55:00;A;;;2,3;;
2025/03/18 17:00:00;P;;-0,6;2,4;0,0;0,2
2025/03/18 17:05:00;A;;;0,8;;
2025/03/18 17:15:00;A;;-0,4;2,6;0,0;-0,5
2025/03/18 17:15:01;P;;;2,6;;
2025/03/18 17:20:00;A;;;4,2;;
2025/03/18 17:25:00;A;;;3,0;;
2025/03/18 17:30:00;A;;-0,3;0,0;1,3;-0,1
2025/03/18 17:30:01;P;;;0,0;1,3;
2025/03/18 17:35:00;A;;;;0,0;
2025/03/18 17:40:00;A;;;;;1,5
2025/03/18 17:45:00;A;;-0,3;0,0;2,1;0,9
2025/03/18 17:45:01;P;;;;2,1;
2025/03/18 17:50:00;A;;;;3,9;
2025/03/18 17:55:00;A;;;;;2,0
2025/03/18 18:00:00;A;;0,9;0,0;5,0;2,9
2025/03/18 18:00:01;P;;0,9;;5,0;
2025/03/18 18:05:00;A;;;;3,0;
2025/03/18 18:10:00;A;;;;5,4;
2025/03/18 18:15:00;A;;1,4;0,0;7,8;3,1
2025/03/18 18:15:01;P;;;;7,8;
2025/03/18 18:25:00;A;;;;5,1;
2025/03/18 18:30:00;A;;3,2;0,0;16,7;3,6
2025/03/18 18:30:01;P;;3,2;;16,7;
2025/03/18 18:40:00;A;;1,4;;12,4;
2025/03/18 18:45:00;A;;2,4;0,0;15,4;3,6
2025/03/18 18:45:01;P;;2,4;;15,4;
2025/03/18 18:50:00;A;;3,9;;27,0;
2025/03/18 18:55:00;A;;;;30,3;
2025/03/18 19:00:00;A;;4,8;0,0;34,6;4,2
2025/03/18 19:00:01;P;;;;34,6;
2025/03/18 19:05:00;A;;;;36,8;
2025/03/18 19:10:00;A;;;;30,6;
2025/03/18 19:15:00;A;;5,7;0,0;37,0;4,4
2025/03/18 19:15:01;P;;;;37,0;
2025/03/18 19:25:00;A;;;;34,6;
2025/03/18 19:30:00;A;;5,8;0,0;35,7;4,4
2025/03/18 19:30:01;P;;;;35,7;
2025/03/18 19:40:00;A;;4,5;;31,5;
2025/03/18 19:45:00;A;;2,3;0,0;23,3;3,2
2025/03/18 19:45:01;P;;2,3;;23,3;3,2
2025/03/18 20:00:00;A;;3,5;0,0;27,3;3,9
2025/03/18 20:00:01;P;;3,5;;27,3;
2025/03/18 20:05:00;A;;;;25,0;
2025/03/18 20:10:00;A;;;;28,2;
2025/03/18 20:15:00;A;;1,3;0,0;18,5;3,1
2025/03/18 20:15:01;P;;1,3;;18,5;
2025/03/18 20:30:00;A;;1,7;0,0;14,9;2,8
2025/03/18 20:30:01;P;;;;14,9;
2025/03/18 20:35:00;A;;;;22,3;
2025/03/18 20:40:00;A;;;;20,0;
2025/03/18 20:45:00;A;;0,4;0,0;14,7;2,4
2025/03/18 20:45:01;P;;0,4;;14,7;
2025/03/18 20:50:00;A;;;;11,5;
2025/03/18 20:55:00;A;;;;1,9;0,6
2025/03/18 21:00:00;P;;0,3;0,0;2,6;1,0
2025/03/18 21:05:00;A;;;1,1;0,0;-0,6
2025/03/18 21:10:00;A;;;0,0;;
2025/03/18 21:15:00;A;;-0,4;0,0;2,4;-0,5
2025/03/18 21:15:01;P;;;;2,4;
2025/03/18 21:20:00;A;;;;0,3;
2025/03/18 21:25:00;A;;;;1,3;
2025/03/18 21:30:00;A;;-0,5;5,1;0,0;-1,0
2025/03/18 21:30:01;P;;;5,1;0,0;
2025/03/18 21:35:00;A;;;9,1;;
2025/03/18 21:40:00;A;;;7,2;;
2025/03/18 21:45:00;P;;-0,6;6,4;0,0;-1,0
2025/03/18 21:50:00;A;;;10,5;;
2025/03/18 21:55:00;A;;;14,6;;
2025/03/18 22:00:00;A;;-0,5;8,6;0,0;-1,4
2025/03/18 22:00:01;P;;;8,6;;
2025/03/18 22:05:00;A;;;16,9;;
2025/03/18 22:10:00;A;;;0,0;4,0;0,5
2025/03/18 22:15:00;A;;-0,2;0,0;1,8;0,3
2025/03/18 22:15:01;P;;;;1,8;
2025/03/18 22:20:00;A;;;;3,7;
2025/03/18 22:25:00;A;;;;0,1;
2025/03/18 22:30:00;A;;-0,5;0,0;2,0;-0,9
2025/03/18 22:30:01;P;;;;2,0;-0,9
2025/03/18 22:35:00;A;;;4,0;0,0;
2025/03/18 22:45:00;A;;-0,5;9,3;0,0;-1,8
2025/03/18 22:45:01;P;;;9,3;;
2025/03/18 22:50:00;A;;;14,6;;
2025/03/18 22:55:00;A;;;16,2;;
2025/03/18 23:00:00;A;;-0,6;14,6;0,0;-1,5
2025/03/18 23:00:01;P;;;14,6;;
2025/03/18 23:05:00;A;;;24,9;;
2025/03/18 23:15:00;A;;-0,5;28,3;0,0;-2,5
2025/03/18 23:15:01;P;;;28,3;;
2025/03/18 23:20:00;A;;;30,9;;
2025/03/18 23:25:00;A;;;29,5;;
2025/03/18 23:30:00;A;;-0,4;34,5;0,0;-2,6
2025/03/18 23:30:01;P;;;34,5;;
2025/03/18 23:35:00;A;;;37,5;;
2025/03/18 23:40:00;A;;;40,4;;
2025/03/18 23:45:00;A;;-0,3;41,5;0,0;-2,5
2025/03/18 23:45:01;P;;;41,5;;
2025/03/18 23:50:00;A;;;43,9;;
2025/03/19 00:00:00;A;;-0,5;47,5;0,0;-2,7
2025/03/19 00:00:01;P;;;47,5;;
2025/03/19 00:10:00;A;;;46,3;;
2025/03/19 00:15:00;A;;-0,3;49,7;0,0;-2,5
2025/03/19 00:15:01;P;;;49,7;;
2025/03/19 00:20:00;A;;;47,9;;
2025/03/19 00:30:00;A;;-0,3;51,3;0,0;-2,5
2025/03/19 00:30:01;P;;;51,3;;
2025/03/19 00:40:00;A;;;52,8;;
2025/03/19 00:45:00;P;;-0,4;53,4;0,0;-2,5
2025/03/19 00:50:00;A;;;55,1;;
2025/03/19 00:55:00;A;;;53,9;;
2025/03/19 01:00:00;P;;-0,6;54,4;0,0;-2,8
2025/03/19 01:10:00;A;;;55,5;;
2025/03/19 01:15:00;A;;-0,4;57,1;0,0;-2,7
2025/03/19 01:15:01;P;;;57,1;;
2025/03/19 01:20:00;A;;;61,3;;
2025/03/19 01:25:00;A;;;59,3;;
2025/03/19 01:30:00;A;;-0,3;62,0;0,0;-2,9
2025/03/19 01:30:01;P;;;62,0;;
2025/03/19 01:35:00;A;;;60,6;;
2025/03/19 01:40:00;A;;;62,8;;
2025/03/19 01:45:00;A;;-0,4;61,5;0,0;-2,7
2025/03/19 01:45:01;P;;;61,5;;
2025/03/19 01:55:00;A;;;63,7;;
2025/03/19 02:00:00;A;;-0,5;60,0;0,0;-2,6
2025/03/19 02:00:01;P;;;60,0;;
2025/03/19 02:05:00;A;;;61,3;;
2025/03/19 02:10:00;A;;;62,5;;
2025/03/19 02:15:00;A;;-0,4;64,6;0,0;-3,1
2025/03/19 02:15:01;P;;;64,6;;
2025/03/19 02:30:00;P;;-0,3;65,6;0,0;-2,8
2025/03/19 02:45:00;A;;-0,5;64,5;0,0;-2,4
2025/03/19 02:45:01;P;;;64,5;;
2025/03/19 02:55:00;A;;;66,0;;
2025/03/19 03:00:00;P;;-0,5;66,6;0,0;-2,6
2025/03/19 03:05:00;A;;;65,1;;
2025/03/19 03:15:00;P;;-0,6;64,8;0,0;-2,4
2025/03/19 03:30:00;P;;-0,3;65,6;0,0;-2,4
2025/03/19 03:35:00;A;;;63,0;;
2025/03/19 03:40:00;A;;;61,1;;
2025/03/19 03:45:00;A;;-0,6;62,6;0,0;-2,2
2025/03/19 03:45:01;P;;;62,6;;
2025/03/19 03:50:00;A;;;6,2;;-0,5
2025/03/19 03:55:00;A;;;9,0;;
2025/03/19 04:00:00;P;;-0,3;8,6;0,0;-1,0
2025/03/19 04:05:00;A;;;4,7;;
2025/03/19 04:15:00;P;;-0,5;4,7;0,0;-0,5
2025/03/19 04:25:00;A;;;3,3;;
2025/03/19 04:30:00;P;;-0,6;4,0;0,0;-0,3
2025/03/19 04:35:00;A;;;2,5;;
2025/03/19 04:40:00;A;;;0,1;;
2025/03/19 04:45:00;P;;-0,5;0,3;0,0;-0,3
2025/03/19 04:50:00;A;;;2,5;;
2025/03/19 04:55:00;A;;;1,3;;
2025/03/19 05:00:00;P;;-0,3;2,0;0,0;-0,4
2025/03/19 05:05:00;A;;;0,1;;
2025/03/19 05:15:00;P;;-0,4;0,0;0,7;-0,4
2025/03/19 05:25:00;A;;;;2,5;
2025/03/19 05:30:00;P;;-0,5;0,0;2,0;0,1
2025/03/19 05:35:00;A;;;;7,5;
2025/03/19 05:40:00;A;;;;9,0;
2025/03/19 05:45:00;A;;-0,4;0,0;15,8;0,2
2025/03/19 05:45:01;P;;;;15,8;
2025/03/19 05:50:00;A;;;;18,6;
2025/03/19 05:55:00;A;;;;23,8;1,3
2025/03/19 06:00:00;A;;-0,5;0,0;31,4;1,6
2025/03/19 06:00:01;P;;;;31,4;
2025/03/19 06:05:00;A;;0,9;;42,7;3,1
2025/03/19 06:10:00;A;;3,6;;50,5;
2025/03/19 06:15:00;A;;5,1;0,0;63,4;4,5
2025/03/19 06:15:01;P;;5,1;;63,4;4,5
2025/03/19 06:20:00;A;;6,5;;73,5;
2025/03/19 06:25:00;A;;7,7;;84,7;5,8
2025/03/19 06:30:00;A;;8,3;0,0;89,6;5,6
2025/03/19 06:30:01;P;;;;89,6;
2025/03/19 06:35:00;A;;7,2;;75,5;
2025/03/19 06:40:00;A;;;;80,8;
2025/03/19 06:45:00;A;;9,4;0,0;90,4;6,3
2025/03/19 06:45:01;P;;9,4;;90,4;
2025/03/19 06:50:00;A;;;;94,1;
2025/03/19 06:55:00;A;;;;101,9;
2025/03/19 07:00:00;A;;12,1;0,0;109,9;7,2
2025/03/19 07:00:01;P;;12,1;;109,9;
2025/03/19 07:05:00;A;;;;122,0;
2025/03/19 07:10:00;A;;14,9;;135,6;8,3
2025/03/19 07:15:00;A;;11,8;0,0;108,4;7,1
2025/03/19 07:15:01;P;;11,8;;108,4;7,1
2025/03/19 07:20:00;A;;8,9;;46,5;5,5
2025/03/19 07:25:00;A;;;;44,9;
2025/03/19 07:30:00;A;;8,9;0,0;43,5;5,9
2025/03/19 07:30:01;P;;;;43,5;
2025/03/19 07:35:00;A;;;;47,5;
2025/03/19 07:40:00;A;;;;37,5;
2025/03/19 07:45:00;P;;8,6;0,0;38,3;5,4
2025/03/19 07:50:00;A;;9,7;;51,6;
2025/03/19 07:55:00;A;;;;48,6;
2025/03/19 08:00:00;A;;8,6;0,0;42,1;5,8
2025/03/19 08:00:01;P;;8,6;;42,1;
2025/03/19 08:05:00;A;;;;45,9;
2025/03/19 08:10:00;A;;;;44,3;
2025/03/19 08:15:00;P;;8,7;0,0;44,4;5,8
2025/03/19 08:20:00;A;;7,5;;37,3;
2025/03/19 08:25:00;A;;6,5;;33,4;
2025/03/19 08:30:00;A;;7,3;0,0;41,8;5,3
2025/03/19 08:30:01;P;;;;41,8;
2025/03/19 08:35:00;A;;;;30,9;
2025/03/19 08:40:00;A;;;;29,1;
2025/03/19 08:45:00;A;;5,7;0,0;23,7;4,5
2025/03/19 08:45:01;P;;5,7;;23,7;
2025/03/19 08:50:00;A;;;;22,6;
2025/03/19 08:55:00;A;;;;16,3;
2025/03/19 09:00:00;A;;6,2;0,0;21,3;4,7
2025/03/19 09:00:01;P;;;;21,3;
2025/03/19 09:05:00;A;;4,3;;15,9;
2025/03/19 09:10:00;A;;5,5;;19,4;
2025/03/19 09:15:00;A;;4,4;0,0;16,1;3,9
2025/03/19 09:15:01;P;;4,4;;16,1;
2025/03/19 09:25:00;A;;;;11,6;
2025/03/19 09:30:00;A;;4,4;0,0;15,7;4,0
2025/03/19 09:30:01;P;;;;15,7;
2025/03/19 09:40:00;A;;;;17,0;
2025/03/19 09:45:00;A;;5,1;0,0;19,3;4,3
2025/03/19 09:45:01;P;;;;19,3;
2025/03/19 09:50:00;A;;3,4;;8,5;
2025/03/19 09:55:00;A;;;;11,1;
2025/03/19 10:00:00;A;;4,4;0,0;12,1;3,8
2025/03/19 10:00:01;P;;4,4;;12,1;
2025/03/19 10:10:00;A;;;;8,5;
2025/03/19 10:15:00;A;;2,4;0,0;1,4;3,1
2025/03/19 10:15:01;P;;2,4;;1,4;
2025/03/19 10:20:00;A;;;;5,0;
2025/03/19 10:25:00;A;;3,5;;11,7;
2025/03/19 10:30:00;A;;3,4;0,0;8,1;3,8
2025/03/19 10:30:01;P;;;;8,1;
2025/03/19 10:35:00;A;;0,2;;2,7;2,5
2025/03/19 10:40:00;A;;;;1,1;1,2
2025/03/19 10:45:00;A;;-0,3;0,0;2,4;1,7
2025/03/19 10:45:01;P;;;;2,4;
2025/03/19 10:50:00;A;;;;0,2;
2025/03/19 10:55:00;A;;0,8;;;2,8
2025/03/19 11:00:00;A;;0,1;0,0;1,4;2,3
2025/03/19 11:00:01;P;;;;1,4;
2025/03/19 11:05:00;A;;;;4,8;
2025/03/19 11:10:00;A;;;;1,3;0,6
2025/03/19 11:15:00;A;;0,6;0,0;4,5;2,4
2025/03/19 11:15:01;P;;;;4,5;2,4
2025/03/19 11:20:00;A;;;;1,4;0,8
2025/03/19 11:25:00;A;;;;;2,7
