Date-time;Type;Metadato grafico storico;SER007 - San Giorgio - Misura livello vasca sinistra (m);SER007 - San Giorgio - Misura livello vasca destra (m);SER007 - San Giorgio - Portata ingresso vasca (l/s);SER007 - San Giorgio - Portata uscita Guncina (l/s);SER007 - San Giorgio - Portata uscita Rafenstein (l/s)
2025/03/09 10:00:00;P;;2,91;2,85;0,0;0,6;0,5
2025/03/09 10:05:00;A;;;;;0,8;
2025/03/09 10:08:00;A;;;2,91;;;
2025/03/09 10:09:00;A;;2,96;;;;
2025/03/09 10:10:00;A;;;;;0,6;
2025/03/09 10:15:00;A;;2,99;2,95;0,0;0,5;0,3
2025/03/09 10:15:01;P;;;;;;0,3
2025/03/09 10:20:00;A;;;;;0,0;
2025/03/09 10:23:00;A;;3,04;3,00;;;
2025/03/09 10:30:00;P;;3,05;3,00;0,0;0,0;0,3
2025/03/09 10:45:00;A;;3,04;2,99;0,0;0,5;0,4
2025/03/09 10:45:01;P;;;;;0,5;
2025/03/09 11:00:00;P;;3,02;2,97;0,0;0,5;0,3
2025/03/09 11:05:00;A;;;;;0,0;
2025/03/09 11:15:00;P;;3,01;2,96;0,0;0,0;0,2
2025/03/09 11:20:00;A;;;;;;0,5
2025/03/09 11:30:00;P;;2,99;2,95;0,0;0,0;0,5
2025/03/09 11:40:00;A;;;;;0,5;
2025/03/09 11:45:00;P;;2,98;2,93;0,0;0,7;0,6
2025/03/09 11:55:00;A;;;;;0,0;
2025/03/09 12:00:00;P;;2,96;2,92;0,0;0,0;0,4
2025/03/09 12:05:00;A;;;;;0,5;
2025/03/09 12:15:00;P;;2,95;2,90;0,0;0,6;0,2
2025/03/09 12:25:00;A;;;;;0,0;
2025/03/09 12:30:00;P;;2,93;2,89;0,0;0,0;0,2
2025/03/09 12:45:00;A;;2,92;2,88;0,0;0,5;0,3
2025/03/09 12:45:01;P;;;;;0,5;
2025/03/09 12:55:00;A;;;;;0,8;
2025/03/09 13:00:00;P;;2,90;2,86;0,0;0,9;0,2
2025/03/09 13:10:00;A;;;;;0,0;
2025/03/09 13:15:00;P;;2,89;2,85;0,0;0,0;0,3
2025/03/09 13:30:00;P;;2,88;2,84;0,0;0,0;0,3
2025/03/09 13:45:00;P;;2,87;2,83;0,0;0,0;0,3
2025/03/09 14:00:00;P;;2,86;2,81;0,0;0,0;0,2
2025/03/09 14:15:00;P;;2,85;2,80;0,0;0,0;0,2
2025/03/09 14:30:00;P;;2,84;2,80;0,0;0,0;0,2
2025/03/09 14:45:00;P;;2,84;2,79;0,0;0,0;0,0
2025/03/09 15:00:00;P;;2,83;2,78;0,0;0,0;0,0
2025/03/09 15:05:00;A;;;;;0,5;
2025/03/09 15:15:00;A;;2,82;2,77;0,0;0,0;0,0
2025/03/09 15:15:01;P;;;;;0,0;
2025/03/09 15:30:00;P;;2,81;2,76;0,0;0,0;0,0
2025/03/09 15:45:00;P;;2,80;2,76;0,0;0,0;0,0
2025/03/09 16:00:00;A;;2,80;2,75;0,0;0,0;0,3
2025/03/09 16:00:01;P;;;;;;0,3
2025/03/09 16:10:00;A;;;;;0,5;
2025/03/09 16:15:00;P;;2,79;2,74;0,0;0,5;0,2
2025/03/09 16:20:00;A;;;;;0,0;
2025/03/09 16:30:00;P;;2,77;2,72;0,0;0,0;0,2
2025/03/09 16:45:00;A;;2,76;2,71;0,0;0,6;0,0
2025/03/09 16:45:01;P;;;;;0,6;
2025/03/09 16:55:00;A;;;;;;0,2
2025/03/09 17:00:00;P;;2,75;2,70;0,0;0,7;0,2
2025/03/09 17:05:00;A;;;;;0,0;
2025/03/09 17:10:00;A;;;;;;0,6
2025/03/09 17:15:00;A;;2,73;2,68;0,0;0,0;0,4
2025/03/09 17:15:01;P;;;;;;0,4
2025/03/09 17:25:00;A;;;;;0,5;
2025/03/09 17:30:00;P;;2,72;2,67;0,0;0,7;0,4
2025/03/09 17:35:00;A;;;;;0,0;
2025/03/09 17:45:00;P;;2,70;2,65;0,0;0,0;0,6
2025/03/09 18:00:00;A;;2,68;2,64;0,0;0,0;0,3
2025/03/09 18:00:01;P;;;;;;0,3
2025/03/09 18:05:00;A;;;;;0,5;
2025/03/09 18:10:00;A;;;;;;0,7
2025/03/09 18:15:00;A;;2,66;2,62;0,0;0,7;1,3
2025/03/09 18:15:01;P;;;;;;1,3
2025/03/09 18:20:00;A;;;;;;1,0
2025/03/09 18:25:00;A;;;;;;0,7
2025/03/09 18:30:00;A;;2,64;2,59;0,0;0,0;0,7
2025/03/09 18:30:01;P;;;;;0,0;
2025/03/09 18:35:00;A;;;;;;0,5
2025/03/09 18:45:00;P;;2,62;2,57;0,0;0,0;0,5
2025/03/09 18:50:00;A;;;;;0,6;
2025/03/09 19:00:00;A;;2,60;2,55;0,0;0,6;0,3
2025/03/09 19:00:01;P;;;;;;0,3
2025/03/09 19:05:00;A;;;;;;0,6
2025/03/09 19:15:00;P;;2,58;2,53;0,0;0,5;0,5
2025/03/09 19:25:00;A;;;;;0,0;0,2
2025/03/09 19:30:00;A;;2,57;2,52;0,0;0,7;0,2
2025/03/09 19:30:01;P;;;;;0,7;
2025/03/09 19:35:00;A;;;;;;0,6
2025/03/09 19:40:00;A;;;;;0,0;
2025/03/09 19:45:00;A;;2,55;2,50;0,0;0,0;0,3
2025/03/09 19:45:01;P;;;;;;0,3
2025/03/09 20:00:00;A;;2,54;2,49;0,0;0,7;0,4
2025/03/09 20:00:01;P;;;;;0,7;
2025/03/09 20:15:00;A;;2,52;2,47;0,0;0,0;0,3
2025/03/09 20:15:01;P;;;;;0,0;
2025/03/09 20:25:00;A;;;;;;0,5
2025/03/09 20:30:00;P;;2,51;2,46;0,0;0,0;0,6
2025/03/09 20:35:00;A;;;;;;0,4
2025/03/09 20:45:00;A;;2,50;2,45;0,0;0,0;0,2
2025/03/09 20:45:01;P;;;;;;0,2
2025/03/09 20:53:00;A;;2,55;2,50;;;
2025/03/09 21:00:00;A;;2,60;2,56;0,0;0,0;0,0
2025/03/09 21:00:01;P;;2,60;2,56;;;
2025/03/09 21:05:00;A;;;;;;0,2
2025/03/09 21:07:00;A;;2,66;2,61;;;
2025/03/09 21:14:00;A;;2,71;2,67;;;
2025/03/09 21:15:00;P;;2,72;2,67;0,0;0,0;0,2
2025/03/09 21:22:00;A;;2,77;2,73;;;
2025/03/09 21:29:00;A;;2,83;2,78;;;
2025/03/09 21:30:00;P;;2,83;2,79;0,0;0,0;0,2
2025/03/09 21:36:00;A;;2,89;;;;
2025/03/09 21:37:00;A;;;2,84;;;
2025/03/09 21:40:00;A;;;;;;0,0
2025/03/09 21:44:00;A;;2,94;2,90;;;
2025/03/09 21:45:00;P;;2,95;2,90;0,0;0,0;0,0
2025/03/09 21:51:00;A;;3,00;;;;
2025/03/09 21:52:00;A;;;2,96;;;
2025/03/09 21:55:00;A;;;;;0,5;0,2
2025/03/09 21:58:00;A;;3,05;;;;
2025/03/09 22:00:00;A;;3,06;3,01;0,0;0,5;0,2
2025/03/09 22:00:01;P;;;3,01;;;
2025/03/09 22:05:00;A;;;;;0,0;
2025/03/09 22:15:00;P;;3,04;3,00;0,0;0,0;0,3
2025/03/09 22:25:00;A;;;;;0,6;
2025/03/09 22:30:00;A;;3,03;2,99;0,0;0,6;0,0
2025/03/09 22:30:01;P;;;;;;0,0
2025/03/09 22:35:00;A;;;;;0,0;0,4
2025/03/09 22:45:00;P;;3,02;2,97;0,0;0,0;0,5
2025/03/09 23:00:00;A;;3,01;2,96;0,0;0,0;0,2
2025/03/09 23:00:01;P;;;;;;0,2
2025/03/09 23:15:00;P;;3,00;2,95;0,0;0,0;0,0
2025/03/09 23:30:00;P;;3,00;2,95;0,0;0,0;0,0
2025/03/09 23:45:00;P;;2,99;2,94;0,0;0,0;0,0
2025/03/10 00:00:00;P;;2,99;2,94;0,0;0,0;0,0
2025/03/10 00:15:00;P;;2,98;2,93;0,0;0,0;0,0
2025/03/10 00:30:00;P;;2,97;2,93;0,0;0,0;0,0
2025/03/10 00:45:00;P;;2,97;2,93;0,0;0,0;0,0
2025/03/10 01:00:00;P;;2,97;2,92;0,0;0,0;0,0
2025/03/10 01:15:00;P;;2,96;2,92;0,0;0,0;0,0
2025/03/10 01:30:00;P;;2,96;2,92;0,0;0,0;0,0
2025/03/10 01:45:00;P;;2,96;2,91;0,0;0,0;0,0
2025/03/10 02:00:00;P;;2,96;2,91;0,0;0,0;0,0
2025/03/10 02:15:00;P;;2,95;2,90;0,0;0,0;0,0
2025/03/10 02:30:00;P;;2,95;2,90;0,0;0,0;0,0
2025/03/10 02:45:00;P;;2,95;2,90;0,0;0,0;0,0
2025/03/10 03:00:00;P;;2,94;2,90;0,0;0,0;0,0
2025/03/10 03:15:00;P;;2,94;2,89;0,0;0,0;0,0
2025/03/10 03:30:00;P;;2,94;2,89;0,0;0,0;0,0
2025/03/10 03:45:00;P;;2,94;2,89;0,0;0,0;0,0
2025/03/10 04:00:00;P;;2,93;2,88;0,0;0,0;0,0
2025/03/10 04:15:00;P;;2,92;2,88;0,0;0,0;0,0
2025/03/10 04:30:00;P;;2,92;2,87;0,0;0,0;0,0
2025/03/10 04:45:00;P;;2,92;2,87;0,0;0,0;0,0
2025/03/10 05:00:00;P;;2,91;2,86;0,0;0,0;0,0
2025/03/10 05:15:00;P;;2,91;2,86;0,0;0,0;0,0
2025/03/10 05:30:00;P;;2,90;2,86;0,0;0,0;0,0
2025/03/10 05:45:00;A;;2,90;2,85;0,0;0,0;0,2
2025/03/10 05:45:01;P;;;;;;0,2
2025/03/10 06:00:00;P;;2,89;2,84;0,0;0,0;0,2
2025/03/10 06:15:00;A;;2,88;2,83;0,0;0,9;0,2
2025/03/10 06:15:01;P;;;;;0,9;
2025/03/10 06:20:00;A;;;;;0,5;
2025/03/10 06:30:00;A;;2,87;2,82;0,0;0,7;0,3
2025/03/10 06:30:01;P;;;;;0,7;
2025/03/10 06:40:00;A;;;;;;0,6
2025/03/10 06:45:00;A;;2,85;2,80;0,0;0,5;0,4
2025/03/10 06:45:01;P;;;;;0,5;0,4
2025/03/10 06:55:00;A;;;;;;0,8
2025/03/10 07:00:00;P;;2,83;2,78;0,0;0,7;0,8
2025/03/10 07:05:00;A;;;;;;0,4
2025/03/10 07:10:00;A;;;;;0,0;
2025/03/10 07:15:00;P;;2,81;2,77;0,0;0,0;0,3
2025/03/10 07:20:00;A;;;;;0,5;0,7
2025/03/10 07:25:00;A;;;;;0,8;
2025/03/10 07:30:00;A;;2,79;2,74;0,0;0,5;0,5
2025/03/10 07:30:01;P;;;;;0,5;0,5
2025/03/10 07:35:00;A;;;;;0,0;
2025/03/10 07:40:00;A;;;;;0,7;
2025/03/10 07:45:00;A;;2,77;2,72;0,0;0,9;0,7
2025/03/10 07:45:01;P;;;;;0,9;0,7
2025/03/10 07:50:00;A;;;;;;0,4
2025/03/10 07:55:00;A;;;;;0,6;
2025/03/10 08:00:00;P;;2,75;2,70;0,0;0,5;0,4
2025/03/10 08:05:00;A;;;;;;0,6
2025/03/10 08:15:00;P;;2,73;2,68;0,0;0,5;0,6
2025/03/10 08:25:00;A;;;;;0,0;0,4
2025/03/10 08:30:00;A;;2,72;2,67;0,0;0,5;0,3
2025/03/10 08:30:01;P;;;;;0,5;
2025/03/10 08:40:00;A;;;;;;0,5
2025/03/10 08:45:00;A;;2,69;2,65;0,0;0,0;0,3
2025/03/10 08:45:01;P;;;;;0,0;0,3
2025/03/10 09:00:00;A;;2,68;2,64;0,0;0,0;0,6
2025/03/10 09:00:01;P;;;;;;0,6
2025/03/10 09:10:00;A;;;;;;0,4
2025/03/10 09:15:00;P;;2,67;2,62;0,0;0,0;0,3
2025/03/10 09:30:00;A;;2,66;2,61;0,0;0,0;0,6
2025/03/10 09:30:01;P;;;;;;0,6
2025/03/10 09:35:00;A;;;;;0,5;0,3
2025/03/10 09:45:00;P;;2,65;2,59;0,0;0,5;0,3
2025/03/10 09:50:00;A;;;;;0,0;
2025/03/10 10:00:00;P;;2,63;2,58;0,0;0,0;0,3
2025/03/10 10:05:00;A;;;;;;0,5
2025/03/10 10:10:00;A;;;;;0,5;
2025/03/10 10:15:00;A;;2,62;2,56;0,0;0,7;0,6
2025/03/10 10:15:01;P;;;;;0,7;
2025/03/10 10:20:00;A;;;;;0,0;
2025/03/10 10:25:00;A;;;;;;0,3
2025/03/10 10:30:00;P;;2,60;2,55;0,0;0,0;0,3
2025/03/10 10:45:00;P;;2,59;2,54;0,0;0,0;0,3
2025/03/10 11:00:00;P;;2,57;2,53;0,0;0,0;0,3
2025/03/10 11:15:00;P;;2,57;2,52;0,0;0,0;0,3
2025/03/10 11:20:00;A;;;;;0,5;
2025/03/10 11:30:00;P;;2,55;2,50;0,0;0,5;0,3
2025/03/10 11:40:00;A;;;;;;0,7
2025/03/10 11:45:00;P;;2,53;2,48;0,0;0,6;0,7
2025/03/10 11:50:00;A;;;;;;0,5
2025/03/10 11:55:00;A;;;;;0,0;
2025/03/10 12:00:00;A;;2,52;2,47;0,0;0,9;0,4
2025/03/10 12:00:01;P;;;;;0,9;
2025/03/10 12:05:00;A;;;;;0,5;
2025/03/10 12:15:00;A;;2,50;2,45;0,0;0,0;0,2
2025/03/10 12:15:01;P;;;;;0,0;
2025/03/10 12:30:00;P;;2,53;2,49;0,0;0,0;0,2
2025/03/10 12:37:00;A;;2,59;2,54;;;
2025/03/10 12:44:00;A;;2,64;2,59;;;
2025/03/10 12:45:00;P;;2,65;2,60;0,0;0,0;0,4
2025/03/10 12:52:00;A;;2,70;2,65;;;
2025/03/10 12:55:00;A;;;;;;0,2
2025/03/10 12:59:00;A;;;2,70;;;
2025/03/10 13:00:00;A;;2,76;2,71;0,0;0,0;0,4
2025/03/10 13:00:01;P;;2,76;;;;0,4
2025/03/10 13:08:00;A;;;2,76;;;
2025/03/10 13:09:00;A;;2,82;;;;
2025/03/10 13:15:00;P;;2,86;2,81;0,0;0,0;0,3
2025/03/10 13:20:00;A;;;;;;0,6
2025/03/10 13:23:00;A;;2,91;2,87;;;
2025/03/10 13:30:00;A;;2,96;2,92;0,0;0,0;0,3
2025/03/10 13:30:01;P;;2,96;;;;0,3
2025/03/10 13:37:00;A;;3,01;2,97;;;
2025/03/10 13:45:00;A;;3,03;2,98;0,0;0,5;0,2
2025/03/10 13:45:01;P;;;;;0,5;
2025/03/10 14:00:00;P;;3,01;2,96;0,0;0,6;0,2
2025/03/10 14:05:00;A;;;;;0,0;
2025/03/10 14:15:00;P;;3,00;2,95;0,0;0,0;0,2
2025/03/10 14:25:00;A;;;;;0,5;
2025/03/10 14:30:00;P;;2,98;2,94;0,0;0,6;0,2
2025/03/10 14:40:00;A;;;;;0,0;
2025/03/10 14:45:00;P;;2,98;2,93;0,0;0,0;0,2
2025/03/10 15:00:00;P;;2,97;2,92;0,0;0,0;0,3
2025/03/10 15:05:00;A;;;;;;0,6
2025/03/10 15:15:00;A;;2,95;2,91;0,0;0,6;0,3
2025/03/10 15:15:01;P;;;;;0,6;0,3
2025/03/10 15:25:00;A;;;;;0,0;
2025/03/10 15:30:00;P;;2,94;2,89;0,0;0,0;0,2
2025/03/10 15:45:00;P;;2,93;2,89;0,0;0,0;0,2
2025/03/10 16:00:00;A;;2,92;2,88;0,0;0,0;0,4
2025/03/10 16:00:01;P;;;;;;0,4
2025/03/10 16:15:00;P;;2,91;2,87;0,0;0,0;0,2
2025/03/10 16:30:00;P;;2,91;2,86;0,0;0,0;0,2
2025/03/10 16:45:00;P;;2,90;2,85;0,0;0,0;0,2
2025/03/10 16:55:00;A;;;;;;0,7
2025/03/10 17:00:00;A;;2,88;2,84;0,0;0,0;0,4
2025/03/10 17:00:01;P;;;;;;0,4
2025/03/10 17:15:00;P;;2,88;2,83;0,0;0,0;0,3
2025/03/10 17:30:00;P;;2,87;2,81;0,0;0,0;0,3
2025/03/10 17:35:00;A;;;;;0,5;
2025/03/10 17:45:00;A;;2,84;2,80;0,0;0,9;0,4
2025/03/10 17:45:01;P;;;;;0,9;
2025/03/10 17:50:00;A;;;;;0,6;
2025/03/10 18:00:00;A;;2,84;2,78;0,0;0,6;0,2
2025/03/10 18:00:01;P;;;;;;0,2
2025/03/10 18:10:00;A;;;;;0,0;0,4
2025/03/10 18:15:00;P;;2,82;2,77;0,0;0,0;0,6
2025/03/10 18:30:00;A;;2,79;2,75;0,0;0,7;0,6
2025/03/10 18:30:01;P;;;;;0,7;
2025/03/10 18:45:00;A;;2,78;2,73;0,0;0,0;0,8
2025/03/10 18:45:01;P;;;;;0,0;
2025/03/10 19:00:00;A;;2,76;2,72;0,0;0,5;0,6
2025/03/10 19:00:01;P;;;;;0,5;
2025/03/10 19:10:00;A;;;;;;1,0
2025/03/10 19:15:00;A;;2,74;2,69;0,0;0,9;0,5
2025/03/10 19:15:01;P;;;;;0,9;0,5
2025/03/10 19:25:00;A;;;;;0,6;0,7
2025/03/10 19:30:00;P;;2,71;2,67;0,0;0,7;0,8
2025/03/10 19:35:00;A;;;;;;0,5
2025/03/10 19:45:00;P;;2,69;2,65;0,0;0,7;0,3
2025/03/10 20:00:00;P;;2,68;2,63;0,0;0,7;0,4
2025/03/10 20:15:00;P;;2,66;2,62;0,0;0,5;0,2
2025/03/10 20:30:00;A;;2,65;2,60;0,0;0,0;0,4
2025/03/10 20:30:01;P;;;;;0,0;0,4
2025/03/10 20:45:00;P;;2,64;2,59;0,0;0,0;0,6
2025/03/10 20:50:00;A;;;;;;0,4
2025/03/10 21:00:00;P;;2,63;2,58;0,0;0,0;0,3
2025/03/10 21:15:00;P;;2,62;2,57;0,0;0,0;0,2
2025/03/10 21:30:00;P;;2,61;2,56;0,0;0,0;0,2
2025/03/10 21:45:00;P;;2,60;2,55;0,0;0,0;0,2
2025/03/10 22:00:00;P;;2,59;2,54;0,0;0,0;0,3
2025/03/10 22:05:00;A;;;;;;0,5
2025/03/10 22:10:00;A;;;;;;0,7
2025/03/10 22:15:00;P;;2,57;2,53;0,0;0,0;0,7
2025/03/10 22:25:00;A;;;;;;0,5
2025/03/10 22:30:00;P;;2,56;2,51;0,0;0,0;0,3
2025/03/10 22:45:00;P;;2,55;2,51;0,0;0,0;0,2
2025/03/10 23:00:00;P;;2,55;2,50;0,0;0,0;0,2
2025/03/10 23:15:00;P;;2,54;2,49;0,0;0,0;0,2
2025/03/10 23:30:00;P;;2,54;2,48;0,0;0,0;0,2
2025/03/10 23:45:00;P;;2,53;2,48;0,0;0,0;0,0
2025/03/11 00:00:00;P;;2,53;2,47;0,0;0,0;0,0
2025/03/11 00:15:00;P;;2,51;2,47;0,0;0,0;0,0
2025/03/11 00:30:00;P;;2,51;2,46;0,0;0,0;0,0
2025/03/11 00:45:00;P;;2,50;2,46;0,0;0,0;0,0
2025/03/11 01:00:00;P;;2,51;2,45;0,0;0,0;0,0
2025/03/11 01:15:00;P;;2,55;2,50;0,0;0,0;0,0
2025/03/11 01:21:00;A;;;2,55;;;
2025/03/11 01:22:00;A;;2,60;;;;
2025/03/11 01:27:00;A;;;2,60;;;
2025/03/11 01:28:00;A;;2,65;;;;
2025/03/11 01:30:00;P;;2,67;2,62;0,0;0,0;0,0
2025/03/11 01:36:00;A;;;2,67;;;
2025/03/11 01:37:00;A;;2,73;;;;
2025/03/11 01:42:00;A;;;2,72;;;
2025/03/11 01:43:00;A;;2,78;;;;
2025/03/11 01:45:00;P;;2,79;2,75;0,0;0,0;0,0
2025/03/11 01:52:00;A;;2,85;2,81;;;
2025/03/11 01:58:00;A;;2,90;2,86;;;
2025/03/11 02:00:00;P;;2,92;2,87;0,0;0,0;0,0
2025/03/11 02:06:00;A;;2,97;;;;
2025/03/11 02:07:00;A;;;2,93;;;
2025/03/11 02:13:00;A;;3,03;2,98;;;
2025/03/11 02:15:00;P;;3,04;2,99;0,0;0,0;0,0
2025/03/11 02:30:00;P;;3,04;2,99;0,0;0,0;0,0
2025/03/11 02:45:00;P;;3,03;2,99;0,0;0,0;0,0
2025/03/11 03:00:00;P;;3,03;2,98;0,0;0,0;0,0
2025/03/11 03:15:00;P;;3,03;2,98;0,0;0,0;0,0
2025/03/11 03:30:00;P;;3,02;2,98;0,0;0,0;0,0
2025/03/11 03:45:00;P;;3,02;2,97;0,0;0,0;0,0
2025/03/11 04:00:00;P;;3,01;2,97;0,0;0,0;0,0
2025/03/11 04:15:00;P;;3,01;2,96;0,0;0,0;0,0
2025/03/11 04:30:00;P;;3,00;2,96;0,0;0,0;0,0
2025/03/11 04:45:00;P;;3,00;2,96;0,0;0,0;0,0
2025/03/11 05:00:00;P;;3,00;2,95;0,0;0,0;0,0
2025/03/11 05:15:00;P;;2,99;2,95;0,0;0,0;0,0
2025/03/11 05:30:00;P;;2,99;2,95;0,0;0,0;0,0
2025/03/11 05:45:00;A;;2,99;2,94;0,0;0,0;0,3
2025/03/11 05:45:01;P;;;;;;0,3
2025/03/11 06:00:00;P;;2,98;2,93;0,0;0,0;0,2
2025/03/11 06:15:00;P;;2,97;2,93;0,0;0,0;0,4
2025/03/11 06:30:00;A;;2,96;2,91;0,0;0,5;0,4
2025/03/11 06:30:01;P;;;;;0,5;
2025/03/11 06:35:00;A;;;;;;0,7
2025/03/11 06:45:00;A;;2,94;2,89;0,0;0,9;0,7
2025/03/11 06:45:01;P;;;;;0,9;
2025/03/11 06:50:00;A;;;;;0,7;
2025/03/11 07:00:00;P;;2,92;2,87;0,0;0,7;0,7
2025/03/11 07:05:00;A;;;;;;0,4
2025/03/11 07:15:00;P;;2,90;2,85;0,0;0,5;0,5
2025/03/11 07:30:00;A;;2,88;2,83;0,0;0,0;0,7
2025/03/11 07:30:01;P;;;;;0,0;
2025/03/11 07:35:00;A;;;;;0,5;1,2
2025/03/11 07:40:00;A;;;;;;0,9
2025/03/11 07:45:00;P;;2,86;2,81;0,0;0,5;0,7
2025/03/11 07:50:00;A;;;;;0,7;
2025/03/11 08:00:00;P;;2,84;2,79;0,0;0,6;0,6
2025/03/11 08:05:00;A;;;;;0,0;
2025/03/11 08:10:00;A;;;;;0,6;
2025/03/11 08:15:00;A;;2,81;2,77;0,0;0,7;0,4
2025/03/11 08:15:01;P;;;;;;0,4
2025/03/11 08:20:00;A;;;;;0,0;
2025/03/11 08:30:00;P;;2,80;2,76;0,0;0,0;0,4
2025/03/11 08:40:00;A;;;;;0,4;
2025/03/11 08:45:00;A;;2,79;2,74;0,0;0,7;0,4
2025/03/11 08:45:01;P;;;;;0,7;
2025/03/11 08:55:00;A;;;;;0,5;
2025/03/11 09:00:00;P;;2,77;2,73;0,0;0,5;0,3
2025/03/11 09:05:00;A;;;;;0,0;
2025/03/11 09:10:00;A;;;;;0,6;
2025/03/11 09:15:00;P;;2,76;2,72;0,0;0,8;0,3
2025/03/11 09:20:00;A;;;;;0,6;
2025/03/11 09:25:00;A;;;;;;0,6
2025/03/11 09:30:00;P;;2,74;2,70;0,0;0,5;0,6
2025/03/11 09:45:00;P;;2,73;2,68;0,0;0,6;0,6
2025/03/11 10:00:00;A;;2,71;2,66;0,0;0,5;0,3
2025/03/11 10:00:01;P;;;;;;0,3
2025/03/11 10:05:00;A;;;;;0,0;
2025/03/11 10:15:00;A;;2,70;2,65;0,0;0,5;0,2
2025/03/11 10:15:01;P;;;;;0,5;
2025/03/11 10:30:00;A;;2,69;2,64;0,0;0,0;0,2
2025/03/11 10:30:01;P;;;;;0,0;
2025/03/11 10:45:00;P;;2,68;2,63;0,0;0,0;0,2
2025/03/11 10:55:00;A;;;;;;0,5
2025/03/11 11:00:00;A;;2,66;2,62;0,0;0,0;0,3
2025/03/11 11:00:01;P;;;;;;0,3
2025/03/11 11:15:00;P;;2,65;2,61;0,0;0,0;0,2
2025/03/11 11:25:00;A;;;;;0,7;
2025/03/11 11:30:00;P;;2,64;2,59;0,0;0,8;0,4
2025/03/11 11:45:00;P;;2,62;2,58;0,0;0,6;0,4
2025/03/11 12:00:00;P;;2,61;2,56;0,0;0,7;0,3
2025/03/11 12:10:00;A;;;;;1,0;
2025/03/11 12:15:00;P;;2,59;2,54;0,0;0,9;0,3
2025/03/11 12:20:00;A;;;;;0,0;
2025/03/11 12:30:00;P;;2,58;2,53;0,0;0,0;0,3
2025/03/11 12:45:00;A;;2,57;2,52;0,0;0,0;0,5
2025/03/11 12:45:01;P;;;;;;0,5
2025/03/11 13:00:00;P;;2,56;2,51;0,0;0,0;0,3
2025/03/11 13:15:00;P;;2,55;2,50;0,0;0,0;0,3
2025/03/11 13:30:00;P;;2,54;2,49;0,0;0,0;0,3
2025/03/11 13:45:00;P;;2,53;2,48;0,0;0,0;0,3
2025/03/11 14:00:00;P;;2,52;2,47;0,0;0,0;0,2
2025/03/11 14:15:00;P;;2,51;2,46;0,0;0,0;0,2
2025/03/11 14:30:00;P;;2,50;2,45;0,0;0,0;0,3
2025/03/11 14:45:00;P;;2,53;2,48;0,0;0,0;0,2
2025/03/11 14:52:00;A;;;2,53;;;
2025/03/11 14:53:00;A;;2,59;;;;
2025/03/11 14:55:00;A;;;;;0,5;
2025/03/11 15:00:00;A;;2,64;2,59;0,0;0,5;0,3
2025/03/11 15:00:01;P;;;2,59;;;
2025/03/11 15:05:00;A;;;;;0,0;0,6
2025/03/11 15:08:00;A;;2,69;2,64;;;
2025/03/11 15:15:00;A;;2,74;2,69;0,0;0,0;0,2
2025/03/11 15:15:01;P;;;;;;0,2
2025/03/11 15:20:00;A;;;;;;0,0
2025/03/11 15:22:00;A;;2,79;2,75;;;
2025/03/11 15:30:00;A;;2,85;2,80;0,0;0,0;0,0
2025/03/11 15:30:01;P;;2,85;2,80;;;
2025/03/11 15:35:00;A;;;;;;0,4
2025/03/11 15:37:00;A;;2,90;2,85;;;
2025/03/11 15:43:00;A;;2,95;;;;
2025/03/11 15:44:00;A;;;2,90;;;
2025/03/11 15:45:00;P;;2,95;2,91;0,0;0,0;0,4
2025/03/11 15:52:00;A;;3,01;2,96;;;
2025/03/11 15:55:00;A;;;;;;0,0
2025/03/11 16:00:00;P;;3,03;2,99;0,0;0,0;0,0
2025/03/11 16:15:00;P;;3,03;2,98;0,0;0,0;0,0
2025/03/11 16:30:00;P;;3,02;2,97;0,0;0,0;0,0
2025/03/11 16:40:00;A;;;;;0,5;0,4
2025/03/11 16:45:00;P;;3,01;2,96;0,0;0,6;0,5
2025/03/11 16:55:00;A;;;;;;0,2
2025/03/11 17:00:00;A;;2,99;2,94;0,0;0,0;1,1
2025/03/11 17:00:01;P;;;;;0,0;1,1
2025/03/11 17:10:00;A;;;;;;0,8
2025/03/11 17:15:00;P;;2,97;2,92;0,0;0,0;0,8
2025/03/11 17:20:00;A;;;;;;0,6
2025/03/11 17:30:00;P;;2,95;2,91;0,0;0,0;0,4
2025/03/11 17:35:00;A;;;;;;0,7
2025/03/11 17:40:00;A;;;;;0,5;1,1
2025/03/11 17:45:00;P;;2,93;2,88;0,0;0,5;1,0
2025/03/11 17:50:00;A;;;;;;0,6
2025/03/11 18:00:00;A;;2,91;2,87;0,0;0,5;0,3
2025/03/11 18:00:01;P;;;;;;0,3
2025/03/11 18:15:00;P;;2,90;2,85;0,0;0,6;0,3
2025/03/11 18:25:00;A;;;;;;0,6
2025/03/11 18:30:00;P;;2,88;2,83;0,0;0,5;0,5
2025/03/11 18:40:00;A;;;;;0,0;
2025/03/11 18:45:00;A;;2,87;2,82;0,0;0,0;0,3
2025/03/11 18:45:01;P;;;;;;0,3
2025/03/11 18:50:00;A;;;;;0,6;0,5
2025/03/11 18:55:00;A;;;;;0,9;
2025/03/11 19:00:00;A;;2,84;2,80;0,0;0,6;0,7
2025/03/11 19:00:01;P;;;;;0,6;
2025/03/11 19:05:00;A;;;;;;1,0
2025/03/11 19:10:00;A;;;;;1,1;0,5
2025/03/11 19:15:00;P;;2,82;2,77;0,0;1,3;0,4
