Date-time;Type;Metadato grafico storico;POZ007 - Mazzini - Misura pressione rete (bar);POZ007 - Mazzini - Misura portata rete modbus (l/s);POZ007 - Mazzini - Misura livello falda (m)
2025/03/01 17:46:00;A;;;;27,36
2025/03/01 17:47:00;A;;;;27,82
2025/03/01 17:48:00;A;;;;25,34
2025/03/01 17:49:00;A;;;;26,69
2025/03/01 17:50:00;A;;;;27,13
2025/03/01 17:51:00;A;;;;26,89
2025/03/01 17:52:00;A;;;;27,29
2025/03/01 17:55:00;A;;;;26,73
2025/03/01 17:56:00;A;;;;27,17
2025/03/01 17:57:00;A;;;;26,77
2025/03/01 18:00:00;A;;6,8;70,7;27,07
2025/03/01 18:00:01;P;;;;27,07
2025/03/01 18:03:00;A;;;;26,79
2025/03/01 18:05:00;A;;;;27,03
2025/03/01 18:08:00;A;;;;25,65
2025/03/01 18:09:00;A;;;;26,68
2025/03/01 18:10:00;A;;;;27,10
2025/03/01 18:15:00;A;;6,6;70,6;27,99
2025/03/01 18:15:01;P;;6,6;;27,99
2025/03/01 18:16:00;A;;;;26,98
2025/03/01 18:17:00;A;;;;27,35
2025/03/01 18:18:00;A;;;;26,99
2025/03/01 18:20:00;A;;6,8;;
2025/03/01 18:21:00;A;;;;27,34
2025/03/01 18:22:00;A;;;;25,03
2025/03/01 18:23:00;A;;;;26,83
2025/03/01 18:26:00;A;;;;27,10
2025/03/01 18:29:00;A;;;;28,31
2025/03/01 18:30:00;A;;6,8;70,0;27,26
2025/03/01 18:30:01;P;;;;27,26
2025/03/01 18:31:00;A;;;;25,74
2025/03/01 18:32:00;A;;;;27,13
2025/03/01 18:33:00;A;;;;24,35
2025/03/01 18:34:00;A;;;;26,84
2025/03/01 18:35:00;A;;;;27,10
2025/03/01 18:38:00;A;;;;26,70
2025/03/01 18:39:00;A;;;;27,08
2025/03/01 18:41:00;A;;;;28,91
2025/03/01 18:42:00;A;;;;26,84
2025/03/01 18:43:00;A;;;;27,05
2025/03/01 18:44:00;A;;;;27,26
2025/03/01 18:45:00;A;;6,8;70,5;27,04
2025/03/01 18:45:01;P;;;;27,04
2025/03/01 18:46:00;A;;;;25,60
2025/03/01 18:47:00;A;;;;26,86
2025/03/01 18:50:00;A;;;;26,57
2025/03/01 18:51:00;A;;;;27,05
2025/03/01 18:52:00;A;;;;26,84
2025/03/01 18:54:00;A;;;;25,02
2025/03/01 18:55:00;A;;;;26,89
2025/03/01 18:59:00;A;;;;27,18
2025/03/01 19:00:00;A;;6,8;70,1;26,90
2025/03/01 19:00:01;P;;;;26,90
2025/03/01 19:02:00;A;;;;27,13
2025/03/01 19:03:00;A;;;;26,24
2025/03/01 19:04:00;A;;;;27,05
2025/03/01 19:06:00;A;;;;26,14
2025/03/01 19:07:00;A;;;;28,69
2025/03/01 19:08:00;A;;;;27,14
2025/03/01 19:10:00;A;;;;26,92
2025/03/01 19:12:00;A;;;;26,22
2025/03/01 19:13:00;A;;;;25,85
2025/03/01 19:14:00;A;;;;27,18
2025/03/01 19:15:00;P;;6,8;70,4;27,18
2025/03/01 19:17:00;A;;;;26,80
2025/03/01 19:18:00;A;;;;27,26
2025/03/01 19:19:00;A;;;;26,27
2025/03/01 19:20:00;A;;;;26,97
2025/03/01 19:21:00;A;;;;27,35
2025/03/01 19:22:00;A;;;;26,56
2025/03/01 19:23:00;A;;;;27,33
2025/03/01 19:24:00;A;;;;26,00
2025/03/01 19:25:00;A;;;;25,69
2025/03/01 19:26:00;A;;;;26,85
2025/03/01 19:27:00;A;;;;27,21
2025/03/01 19:28:00;A;;;;26,86
2025/03/01 19:29:00;A;;;;27,68
2025/03/01 19:30:00;A;;6,8;69,8;26,80
2025/03/01 19:30:01;P;;;;26,80
2025/03/01 19:31:00;A;;;;27,23
2025/03/01 19:33:00;A;;;;26,83
2025/03/01 19:35:00;A;;;;25,75
2025/03/01 19:36:00;A;;;;27,05
2025/03/01 19:41:00;A;;;;26,65
2025/03/01 19:42:00;A;;;;27,04
2025/03/01 19:45:00;P;;6,8;70,0;27,21
2025/03/01 19:46:00;A;;;;26,87
2025/03/01 19:47:00;A;;;;26,15
2025/03/01 19:48:00;A;;;;27,35
2025/03/01 19:51:00;A;;;;26,06
2025/03/01 19:52:00;A;;;;25,26
2025/03/01 19:53:00;A;;;;27,02
2025/03/01 19:59:00;A;;;;23,64
2025/03/01 20:00:00;A;;6,8;69,8;26,37
2025/03/01 20:00:01;P;;;;26,37
2025/03/01 20:01:00;A;;;;24,01
2025/03/01 20:05:00;A;;;0,0;
2025/03/01 20:15:00;P;;6,7;0,0;23,96
2025/03/01 20:30:00;P;;6,7;0,0;23,95
2025/03/01 20:45:00;P;;6,8;0,0;23,98
2025/03/01 21:00:00;P;;6,8;0,0;23,97
2025/03/01 21:10:00;A;;6,6;;
2025/03/01 21:15:00;P;;6,6;0,0;23,98
2025/03/01 21:30:00;P;;6,7;0,0;23,96
2025/03/01 21:45:00;P;;6,7;0,0;23,95
2025/03/01 22:00:00;P;;6,7;0,0;23,98
2025/03/01 22:15:00;P;;6,7;0,0;23,96
2025/03/01 22:30:00;P;;6,7;0,0;23,97
2025/03/01 22:45:00;P;;6,7;0,0;23,96
2025/03/01 23:00:00;P;;6,7;0,0;23,99
2025/03/01 23:15:00;P;;6,7;0,0;23,97
2025/03/01 23:30:00;P;;6,8;0,0;23,98
2025/03/01 23:45:00;P;;6,8;0,0;23,97
2025/03/02 00:00:00;P;;6,8;0,0;23,95
2025/03/02 00:15:00;P;;6,8;0,0;23,96
2025/03/02 00:30:00;P;;6,8;0,0;23,96
2025/03/02 00:45:00;P;;6,9;0,0;23,94
2025/03/02 01:00:00;P;;6,9;0,0;23,96
2025/03/02 01:15:00;P;;6,9;0,0;23,93
2025/03/02 01:30:00;P;;6,9;0,0;23,95
2025/03/02 01:45:00;P;;6,9;0,0;23,95
2025/03/02 02:00:00;P;;6,9;0,0;23,94
2025/03/02 02:15:00;P;;6,8;0,0;23,94
2025/03/02 02:30:00;P;;6,9;0,0;23,94
2025/03/02 02:45:00;P;;6,8;0,0;23,96
2025/03/02 03:00:00;P;;6,9;0,0;23,94
2025/03/02 03:15:00;P;;6,9;0,0;23,96
2025/03/02 03:30:00;P;;6,9;0,0;23,94
2025/03/02 03:45:00;P;;6,8;0,0;23,94
2025/03/02 04:00:00;P;;6,8;0,0;23,95
2025/03/02 04:15:00;P;;6,8;0,0;23,93
2025/03/02 04:30:00;P;;6,8;0,0;23,94
2025/03/02 04:45:00;P;;6,9;0,0;23,93
2025/03/02 05:00:00;P;;6,8;0,0;23,95
2025/03/02 05:15:00;P;;6,9;0,0;23,92
2025/03/02 05:30:00;P;;6,9;0,0;23,94
2025/03/02 05:45:00;P;;6,9;0,0;23,93
2025/03/02 06:00:00;P;;6,9;0,0;23,95
2025/03/02 06:01:00;A;;;;26,52
2025/03/02 06:02:00;A;;;;26,16
2025/03/02 06:03:00;A;;;;26,61
2025/03/02 06:05:00;A;;;64,2;26,37
2025/03/02 06:06:00;A;;;;26,67
2025/03/02 06:08:00;A;;;;24,99
2025/03/02 06:09:00;A;;;;26,83
2025/03/02 06:10:00;A;;;67,6;
2025/03/02 06:13:00;A;;;;25,13
2025/03/02 06:14:00;A;;;;26,85
2025/03/02 06:15:00;A;;7,0;68,3;24,71
2025/03/02 06:15:01;P;;;;24,71
2025/03/02 06:16:00;A;;;;26,23
2025/03/02 06:17:00;A;;;;26,86
2025/03/02 06:18:00;A;;;;25,97
2025/03/02 06:19:00;A;;;;26,40
2025/03/02 06:20:00;A;;;;25,93
2025/03/02 06:21:00;A;;;;26,41
2025/03/02 06:22:00;A;;;;27,26
2025/03/02 06:23:00;A;;;;26,68
2025/03/02 06:24:00;A;;;;27,05
2025/03/02 06:25:00;A;;;;26,71
2025/03/02 06:28:00;A;;;;26,95
2025/03/02 06:29:00;A;;;;26,21
2025/03/02 06:30:00;A;;7,0;68,7;26,72
2025/03/02 06:30:01;P;;;;26,72
2025/03/02 06:34:00;A;;;;26,96
2025/03/02 06:38:00;A;;;;27,83
2025/03/02 06:39:00;A;;;;26,85
2025/03/02 06:42:00;A;;;;27,16
2025/03/02 06:45:00;A;;6,9;69,0;26,94
2025/03/02 06:45:01;P;;;;26,94
2025/03/02 06:49:00;A;;;;27,26
2025/03/02 06:50:00;A;;;;27,80
2025/03/02 06:51:00;A;;;;26,94
2025/03/02 06:52:00;A;;;;26,59
2025/03/02 06:53:00;A;;;;26,13
2025/03/02 06:54:00;A;;;;25,03
2025/03/02 06:55:00;A;;;;27,21
2025/03/02 06:56:00;A;;;;26,67
2025/03/02 06:58:00;A;;;;25,50
2025/03/02 06:59:00;A;;;;26,93
2025/03/02 07:00:00;A;;6,9;69,5;28,79
2025/03/02 07:00:01;P;;;;28,79
2025/03/02 07:01:00;A;;;;25,02
2025/03/02 07:02:00;A;;;;27,01
2025/03/02 07:03:00;A;;;;27,48
2025/03/02 07:04:00;A;;;;26,81
2025/03/02 07:05:00;A;;;;26,59
2025/03/02 07:07:00;A;;;;27,03
2025/03/02 07:11:00;A;;;;24,97
2025/03/02 07:12:00;A;;;;23,51
2025/03/02 07:13:00;A;;;;26,86
2025/03/02 07:15:00;A;;6,8;69,2;29,42
2025/03/02 07:15:01;P;;;;29,42
2025/03/02 07:16:00;A;;;;26,38
2025/03/02 07:17:00;A;;;;23,26
2025/03/02 07:18:00;A;;;;26,73
2025/03/02 07:19:00;A;;;;27,50
2025/03/02 07:20:00;A;;;;27,00
2025/03/02 07:21:00;A;;;;26,57
2025/03/02 07:22:00;A;;;;27,60
2025/03/02 07:23:00;A;;;;26,96
2025/03/02 07:26:00;A;;;;27,19
2025/03/02 07:27:00;A;;;;26,54
2025/03/02 07:28:00;A;;;;27,10
2025/03/02 07:30:00;A;;6,8;69,4;27,56
2025/03/02 07:30:01;P;;;;27,56
2025/03/02 07:31:00;A;;;;27,15
2025/03/02 07:33:00;A;;;;26,65
2025/03/02 07:34:00;A;;;;26,87
2025/03/02 07:36:00;A;;;;27,25
2025/03/02 07:37:00;A;;;;26,83
2025/03/02 07:38:00;A;;;;27,07
2025/03/02 07:39:00;A;;;;27,71
2025/03/02 07:40:00;A;;;;27,01
2025/03/02 07:42:00;A;;;;25,61
2025/03/02 07:43:00;A;;;;26,98
2025/03/02 07:45:00;P;;6,6;71,1;27,05
2025/03/02 07:46:00;A;;;;26,69
2025/03/02 07:49:00;A;;;;27,22
2025/03/02 07:50:00;A;;;;27,66
2025/03/02 07:51:00;A;;;;27,00
2025/03/02 07:52:00;A;;;;26,48
2025/03/02 07:53:00;A;;;;25,83
2025/03/02 07:54:00;A;;;;28,39
2025/03/02 07:55:00;A;;;;25,99
2025/03/02 07:56:00;A;;;;26,84
2025/03/02 07:57:00;A;;;;26,63
2025/03/02 07:59:00;A;;;;27,07
2025/03/02 08:00:00;A;;6,7;71,0;26,49
2025/03/02 08:00:01;P;;;;26,49
2025/03/02 08:01:00;A;;;;27,21
2025/03/02 08:02:00;A;;;;26,83
2025/03/02 08:04:00;A;;;;24,32
2025/03/02 08:05:00;A;;;;26,74
2025/03/02 08:06:00;A;;;;27,08
2025/03/02 08:07:00;A;;;;26,52
2025/03/02 08:08:00;A;;;;26,83
2025/03/02 08:09:00;A;;;;27,05
2025/03/02 08:10:00;A;;6,5;;
2025/03/02 08:11:00;A;;;;27,81
2025/03/02 08:12:00;A;;;;27,21
2025/03/02 08:15:00;A;;6,6;71,6;26,58
2025/03/02 08:15:01;P;;;;26,58
2025/03/02 08:16:00;A;;;;27,04
2025/03/02 08:17:00;A;;;;27,27
2025/03/02 08:18:00;A;;;;26,90
2025/03/02 08:19:00;A;;;;27,26
2025/03/02 08:20:00;A;;;;26,53
2025/03/02 08:21:00;A;;;;27,31
2025/03/02 08:22:00;A;;;;26,81
2025/03/02 08:23:00;A;;;;26,24
2025/03/02 08:24:00;A;;;;26,91
2025/03/02 08:26:00;A;;;;27,31
2025/03/02 08:27:00;A;;;;25,58
2025/03/02 08:28:00;A;;;;29,59
2025/03/02 08:29:00;A;;;;26,98
2025/03/02 08:30:00;P;;6,7;71,0;27,06
2025/03/02 08:31:00;A;;;;26,80
2025/03/02 08:32:00;A;;;;26,24
2025/03/02 08:33:00;A;;;;26,99
2025/03/02 08:34:00;A;;;;26,60
2025/03/02 08:35:00;A;;;;27,06
2025/03/02 08:36:00;A;;;;23,86
2025/03/02 08:37:00;A;;;;26,98
2025/03/02 08:42:00;A;;;;27,25
2025/03/02 08:43:00;A;;;;26,34
2025/03/02 08:44:00;A;;;;27,22
2025/03/02 08:45:00;P;;6,6;71,0;27,06
2025/03/02 08:47:00;A;;;;26,37
2025/03/02 08:48:00;A;;;;26,81
2025/03/02 08:50:00;A;;;;27,08
2025/03/02 08:51:00;A;;;;26,78
2025/03/02 08:54:00;A;;;;28,36
2025/03/02 08:55:00;A;;;;26,78
2025/03/02 08:56:00;A;;;;27,22
2025/03/02 08:58:00;A;;;;27,43
2025/03/02 08:59:00;A;;;;26,51
2025/03/02 09:00:00;A;;6,7;70,7;26,02
2025/03/02 09:00:01;P;;;;26,02
2025/03/02 09:01:00;A;;;;27,55
2025/03/02 09:02:00;A;;;;26,74
2025/03/02 09:03:00;A;;;;28,97
2025/03/02 09:05:00;A;;;;26,22
2025/03/02 09:06:00;A;;;;27,17
2025/03/02 09:07:00;A;;;;25,30
2025/03/02 09:08:00;A;;;;26,81
2025/03/02 09:09:00;A;;;;27,34
2025/03/02 09:10:00;A;;;;26,92
2025/03/02 09:11:00;A;;;;26,57
2025/03/02 09:12:00;A;;;;26,82
2025/03/02 09:14:00;A;;;;27,04
2025/03/02 09:15:00;P;;6,7;70,6;27,09
2025/03/02 09:16:00;A;;;;26,77
2025/03/02 09:17:00;A;;;;27,65
2025/03/02 09:18:00;A;;;;27,08
2025/03/02 09:19:00;A;;;;27,33
2025/03/02 09:21:00;A;;;;27,01
2025/03/02 09:22:00;A;;;;25,11
2025/03/02 09:23:00;A;;;;25,39
2025/03/02 09:24:00;A;;;;26,90
2025/03/02 09:25:00;A;;;;27,24
2025/03/02 09:26:00;A;;;;26,61
2025/03/02 09:29:00;A;;;;27,32
2025/03/02 09:30:00;A;;6,6;71,1;27,12
2025/03/02 09:30:01;P;;;;27,12
2025/03/02 09:32:00;A;;;;27,52
2025/03/02 09:33:00;A;;;;26,66
2025/03/02 09:34:00;A;;;;27,07
2025/03/02 09:38:00;A;;;;27,46
2025/03/02 09:39:00;A;;;;27,04
2025/03/02 09:40:00;A;;;;25,75
2025/03/02 09:41:00;A;;;;26,24
2025/03/02 09:42:00;A;;;;27,04
2025/03/02 09:45:00;A;;6,7;70,4;26,48
2025/03/02 09:45:01;P;;;;26,48
2025/03/02 09:46:00;A;;;;26,98
2025/03/02 09:47:00;A;;;;27,37
2025/03/02 09:49:00;A;;;;26,45
2025/03/02 09:50:00;A;;;;27,03
2025/03/02 09:53:00;A;;;;27,29
2025/03/02 09:54:00;A;;;;27,81
2025/03/02 09:55:00;A;;;;26,49
2025/03/02 09:56:00;A;;;;26,99
2025/03/02 09:57:00;A;;;;26,63
2025/03/02 09:58:00;A;;;;26,99
2025/03/02 10:00:00;P;;6,6;70,8;26,89
2025/03/02 10:01:00;A;;;;27,24
2025/03/02 10:02:00;A;;;;25,00
2025/03/02 10:03:00;A;;;;26,94
2025/03/02 10:04:00;A;;;;27,40
2025/03/02 10:05:00;A;;;;26,53
2025/03/02 10:06:00;A;;;;27,46
2025/03/02 10:07:00;A;;;;27,05
2025/03/02 10:08:00;A;;;;26,15
2025/03/02 10:09:00;A;;;;26,94
2025/03/02 10:10:00;A;;;;26,58
2025/03/02 10:11:00;A;;;;27,00
2025/03/02 10:12:00;A;;;;27,76
2025/03/02 10:13:00;A;;;;27,02
2025/03/02 10:14:00;A;;;;27,42
2025/03/02 10:15:00;A;;6,7;70,4;26,62
2025/03/02 10:15:01;P;;;;26,62
2025/03/02 10:17:00;A;;;;26,98
2025/03/02 10:18:00;A;;;;27,82
2025/03/02 10:19:00;A;;;;26,70
2025/03/02 10:20:00;A;;;;26,94
2025/03/02 10:23:00;A;;;;28,69
2025/03/02 10:24:00;A;;;;27,06
2025/03/02 10:25:00;A;;;;27,64
2025/03/02 10:26:00;A;;;;26,90
2025/03/02 10:29:00;A;;;;26,43
2025/03/02 10:30:00;A;;6,8;69,9;25,23
2025/03/02 10:30:01;P;;;;25,23
2025/03/02 10:31:00;A;;;;24,46
2025/03/02 10:32:00;A;;;;25,81
2025/03/02 10:33:00;A;;;;26,97
2025/03/02 10:34:00;A;;;;24,56
2025/03/02 10:35:00;A;;;;27,08
2025/03/02 10:36:00;A;;;;26,24
2025/03/02 10:37:00;A;;;;27,02
2025/03/02 10:38:00;A;;;;26,53
2025/03/02 10:39:00;A;;;;26,97
2025/03/02 10:40:00;A;;;;27,61
2025/03/02 10:41:00;A;;;;26,53
2025/03/02 10:42:00;A;;;;26,98
2025/03/02 10:43:00;A;;;;25,76
2025/03/02 10:44:00;A;;;;26,85
2025/03/02 10:45:00;P;;6,8;69,9;26,92
2025/03/02 10:46:00;A;;;;27,19
2025/03/02 10:49:00;A;;;;26,18
2025/03/02 10:50:00;A;;;;26,63
2025/03/02 10:53:00;A;;;;27,21
2025/03/02 10:54:00;A;;;;23,47
2025/03/02 10:55:00;A;;;;26,62
2025/03/02 10:56:00;A;;;;27,00
2025/03/02 10:57:00;A;;;;26,75
2025/03/02 10:59:00;A;;;;23,03
2025/03/02 11:00:00;A;;6,7;69,9;27,27
2025/03/02 11:00:01;P;;;;27,27
2025/03/02 11:01:00;A;;;;26,89
2025/03/02 11:02:00;A;;;;25,48
2025/03/02 11:03:00;A;;;;24,68
2025/03/02 11:04:00;A;;;;26,93
2025/03/02 11:05:00;A;;;;25,16
2025/03/02 11:06:00;A;;;;26,79
2025/03/02 11:07:00;A;;;;26,56
2025/03/02 11:08:00;A;;;;26,87
2025/03/02 11:10:00;A;;;;26,40
2025/03/02 11:11:00;A;;;;27,50
2025/03/02 11:12:00;A;;;;26,75
2025/03/02 11:15:00;A;;6,8;70,0;27,01
2025/03/02 11:15:01;P;;;;27,01
2025/03/02 11:16:00;A;;;;27,72
2025/03/02 11:17:00;A;;;;27,46
2025/03/02 11:18:00;A;;;;26,83
2025/03/02 11:20:00;A;;;;27,36
2025/03/02 11:21:00;A;;;;25,80
2025/03/02 11:22:00;A;;;;23,94
2025/03/02 11:23:00;A;;;;26,66
2025/03/02 11:26:00;A;;;;27,13
2025/03/02 11:28:00;A;;;;26,77
2025/03/02 11:30:00;A;;6,9;69,8;27,57
2025/03/02 11:30:01;P;;;;27,57
2025/03/02 11:31:00;A;;;;29,20
2025/03/02 11:32:00;A;;;;26,88
2025/03/02 11:33:00;A;;;;27,20
2025/03/02 11:34:00;A;;;;24,83
2025/03/02 11:35:00;A;;;;26,99
2025/03/02 11:37:00;A;;;;26,74
2025/03/02 11:38:00;A;;;;27,10
2025/03/02 11:40:00;A;;6,6;;
2025/03/02 11:42:00;A;;;;26,42
2025/03/02 11:43:00;A;;;;26,80
2025/03/02 11:44:00;A;;;;27,78
2025/03/02 11:45:00;A;;6,8;70,3;26,42
2025/03/02 11:45:01;P;;;;26,42
2025/03/02 11:46:00;A;;;;26,74
2025/03/02 11:47:00;A;;;;26,32
2025/03/02 11:49:00;A;;;;26,84
2025/03/02 11:50:00;A;;;;27,08
2025/03/02 11:53:00;A;;;;26,35
2025/03/02 11:54:00;A;;;;26,99
2025/03/02 11:56:00;A;;;;26,78
2025/03/02 11:57:00;A;;;;27,23
2025/03/02 11:59:00;A;;;;28,31
2025/03/02 12:00:00;A;;6,9;69,0;26,94
2025/03/02 12:00:01;P;;;;26,94
2025/03/02 12:03:00;A;;;;26,63
2025/03/02 12:04:00;A;;;;27,34
2025/03/02 12:05:00;A;;;;27,10
2025/03/02 12:06:00;A;;;;27,47
2025/03/02 12:07:00;A;;;;26,89
2025/03/02 12:08:00;A;;;;25,59
2025/03/02 12:09:00;A;;;;26,91
2025/03/02 12:10:00;A;;;;27,19
2025/03/02 12:12:00;A;;;;26,53
2025/03/02 12:13:00;A;;;;26,83
2025/03/02 12:14:00;A;;;;27,57
2025/03/02 12:15:00;A;;6,8;70,1;26,56
2025/03/02 12:15:01;P;;;;26,56
2025/03/02 12:16:00;A;;;;27,79
2025/03/02 12:17:00;A;;;;28,47
2025/03/02 12:18:00;A;;;;26,79
2025/03/02 12:19:00;A;;;;26,50
2025/03/02 12:21:00;A;;;;26,91
2025/03/02 12:22:00;A;;;;26,58
2025/03/02 12:24:00;A;;;;24,82
2025/03/02 12:25:00;A;;;;26,95
2025/03/02 12:27:00;A;;;;26,69
2025/03/02 12:30:00;P;;6,8;70,9;26,75
2025/03/02 12:31:00;A;;;;27,00
2025/03/02 12:32:00;A;;;;27,43
2025/03/02 12:33:00;A;;;;26,34
2025/03/02 12:34:00;A;;;;26,68
2025/03/02 12:35:00;A;;;;26,91
2025/03/02 12:37:00;A;;;;26,48
2025/03/02 12:38:00;A;;;;27,49
2025/03/02 12:39:00;A;;;;26,88
2025/03/02 12:40:00;A;;;;27,25
2025/03/02 12:42:00;A;;;;26,96
2025/03/02 12:43:00;A;;;;28,61
2025/03/02 12:44:00;A;;;;26,89
2025/03/02 12:45:00;P;;6,8;69,9;26,89
2025/03/02 12:48:00;A;;;;26,43
2025/03/02 12:49:00;A;;;;28,25
2025/03/02 12:50:00;A;;;;26,91
2025/03/02 12:55:00;A;;;;27,71
2025/03/02 12:56:00;A;;;;26,98
2025/03/02 12:57:00;A;;;;26,76
2025/03/02 12:58:00;A;;;;27,95
2025/03/02 12:59:00;A;;;;26,94
2025/03/02 13:00:00;A;;6,8;69,4;27,89
2025/03/02 13:00:01;P;;;;27,89
2025/03/02 13:01:00;A;;;;26,68
2025/03/02 13:02:00;A;;;;26,44
2025/03/02 13:03:00;A;;;;26,82
2025/03/02 13:05:00;A;;;;26,42
2025/03/02 13:06:00;A;;;;27,11
2025/03/02 13:07:00;A;;;;26,87
2025/03/02 13:08:00;A;;;;27,47
2025/03/02 13:09:00;A;;;;27,94
2025/03/02 13:10:00;A;;;;27,23
2025/03/02 13:11:00;A;;;;26,54
2025/03/02 13:12:00;A;;;;27,28
2025/03/02 13:13:00;A;;;;26,66
2025/03/02 13:14:00;A;;;;27,12
2025/03/02 13:15:00;A;;6,7;69,1;26,43
2025/03/02 13:15:01;P;;;;26,43
2025/03/02 13:16:00;A;;;;26,81
2025/03/02 13:17:00;A;;;;24,07
2025/03/02 13:18:00;A;;;;26,86
2025/03/02 13:20:00;A;;;;27,15
2025/03/02 13:21:00;A;;;;26,65
2025/03/02 13:22:00;A;;;;26,92
2025/03/02 13:24:00;A;;;;27,13
2025/03/02 13:25:00;A;;;;26,13
2025/03/02 13:26:00;A;;;;27,02
2025/03/02 13:27:00;A;;;;26,74
2025/03/02 13:28:00;A;;;;27,02
2025/03/02 13:29:00;A;;;;28,29
2025/03/02 13:30:00;A;;6,8;69,4;27,19
2025/03/02 13:30:01;P;;;;27,19
2025/03/02 13:32:00;A;;;;26,51
2025/03/02 13:33:00;A;;;;27,06
2025/03/02 13:34:00;A;;;;25,05
2025/03/02 13:35:00;A;;;;25,54
2025/03/02 13:36:00;A;;;;26,53
2025/03/02 13:37:00;A;;;;27,11
2025/03/02 13:38:00;A;;;;25,55
2025/03/02 13:39:00;A;;;;27,52
2025/03/02 13:40:00;A;;;;26,53
2025/03/02 13:41:00;A;;;;26,95
2025/03/02 13:42:00;A;;;;25,54
2025/03/02 13:43:00;A;;;;25,24
2025/03/02 13:44:00;A;;;;27,06
2025/03/02 13:45:00;P;;6,8;69,2;26,93
2025/03/02 13:46:00;A;;;;26,68
2025/03/02 13:47:00;A;;;;28,07
2025/03/02 13:48:00;A;;;;27,04
2025/03/02 13:53:00;A;;;;26,46
2025/03/02 13:54:00;A;;;;26,97
2025/03/02 13:55:00;A;;;;27,25
2025/03/02 13:56:00;A;;;;26,52
2025/03/02 13:57:00;A;;;;26,76
2025/03/02 13:59:00;A;;;;28,52
2025/03/02 14:00:00;A;;6,8;69,6;27,32
2025/03/02 14:00:01;P;;;;27,32
2025/03/02 14:01:00;A;;;;26,79
2025/03/02 14:02:00;A;;;;27,92
2025/03/02 14:03:00;A;;;;27,00
2025/03/02 14:06:00;A;;;;26,32
2025/03/02 14:07:00;A;;;;26,78
2025/03/02 14:08:00;A;;;;28,82
2025/03/02 14:09:00;A;;;;27,31
2025/03/02 14:10:00;A;;;;27,04
2025/03/02 14:12:00;A;;;;26,66
2025/03/02 14:13:00;A;;;;27,45
2025/03/02 14:14:00;A;;;;27,14
2025/03/02 14:15:00;A;;6,9;69,8;26,81
2025/03/02 14:15:01;P;;;;26,81
2025/03/02 14:16:00;A;;;;26,53
2025/03/02 14:17:00;A;;;;26,21
2025/03/02 14:18:00;A;;;;27,23
2025/03/02 14:19:00;A;;;;27,49
2025/03/02 14:20:00;A;;;;27,19
2025/03/02 14:21:00;A;;;;26,98
2025/03/02 14:22:00;A;;;;27,20
2025/03/02 14:23:00;A;;;;26,68
2025/03/02 14:24:00;A;;;;27,10
2025/03/02 14:27:00;A;;;;26,44
2025/03/02 14:28:00;A;;;;26,65
2025/03/02 14:29:00;A;;;;26,44
2025/03/02 14:30:00;A;;6,9;69,7;26,92
2025/03/02 14:30:01;P;;;;26,92
2025/03/02 14:31:00;A;;;;27,38
2025/03/02 14:32:00;A;;;;26,82
2025/03/02 14:33:00;A;;;;27,31
2025/03/02 14:34:00;A;;;;26,61
2025/03/02 14:35:00;A;;;;26,81
2025/03/02 14:36:00;A;;;;26,58
2025/03/02 14:37:00;A;;;;27,05
2025/03/02 14:39:00;A;;;;26,63
2025/03/02 14:40:00;A;;;;24,22
2025/03/02 14:41:00;A;;;;28,97
2025/03/02 14:42:00;A;;;;27,07
2025/03/02 14:43:00;A;;;;26,52
2025/03/02 14:45:00;A;;6,9;69,6;25,29
2025/03/02 14:45:01;P;;;;25,29
2025/03/02 14:46:00;A;;;;27,56
2025/03/02 14:47:00;A;;;;26,39
2025/03/02 14:48:00;A;;;;27,19
2025/03/02 14:49:00;A;;;;27,58
2025/03/02 14:50:00;A;;;;27,17
2025/03/02 14:51:00;A;;;;26,89
2025/03/02 14:52:00;A;;;;27,17
2025/03/02 14:53:00;A;;;;26,77
2025/03/02 15:00:00;P;;6,7;69,1;26,89
2025/03/02 15:01:00;A;;;;25,12
2025/03/02 15:02:00;A;;;;26,85
2025/03/02 15:06:00;A;;;;25,63
2025/03/02 15:07:00;A;;;;27,00
2025/03/02 15:13:00;A;;;;27,47
2025/03/02 15:14:00;A;;;;26,96
2025/03/02 15:15:00;P;;6,9;68,9;26,97
2025/03/02 15:16:00;A;;;;26,76
2025/03/02 15:19:00;A;;;;25,51
2025/03/02 15:20:00;A;;;;27,03
2025/03/02 15:21:00;A;;;;26,37
2025/03/02 15:22:00;A;;;;27,06
2025/03/02 15:24:00;A;;;;26,80
2025/03/02 15:25:00;A;;;;26,41
2025/03/02 15:26:00;A;;;;27,05
2025/03/02 15:27:00;A;;;;27,74
2025/03/02 15:28:00;A;;;;27,08
2025/03/02 15:30:00;A;;6,9;70,3;26,58
2025/03/02 15:30:01;P;;;;26,58
2025/03/02 15:32:00;A;;;;27,15
2025/03/02 15:33:00;A;;;;25,20
2025/03/02 15:34:00;A;;;;25,89
2025/03/02 15:35:00;A;;;;26,69
2025/03/02 15:36:00;A;;;;26,89
2025/03/02 15:37:00;A;;;;27,54
2025/03/02 15:38:00;A;;;;26,76
2025/03/02 15:39:00;A;;;;27,82
2025/03/02 15:40:00;A;;;;27,17
2025/03/02 15:41:00;A;;;;26,55
2025/03/02 15:42:00;A;;;;26,91
2025/03/02 15:43:00;A;;;;27,13
