Date-time;Type;Metadato grafico storico;POZ002 - Parma - Misura pressione rete (bar);POZ002 - Parma - Misura portata rete modbus (l/s);POZ002 - Parma - Misura livello falda (m)
2025/03/15 04:02:00;A;;;;8,52
2025/03/15 04:05:00;A;;;12,1;
2025/03/15 04:10:00;A;;;10,7;
2025/03/15 04:15:00;A;;8,6;12,2;8,55
2025/03/15 04:15:01;P;;;12,2;
2025/03/15 04:20:00;A;;;10,8;
2025/03/15 04:25:00;A;;;13,0;
2025/03/15 04:26:00;A;;;;8,86
2025/03/15 04:27:00;A;;;;8,52
2025/03/15 04:30:00;A;;8,7;10,8;8,60
2025/03/15 04:30:01;P;;;10,8;
2025/03/15 04:35:00;A;;;12,0;
2025/03/15 04:45:00;A;;8,7;15,2;8,58
2025/03/15 04:45:01;P;;;15,2;
2025/03/15 04:49:00;A;;;;8,92
2025/03/15 04:50:00;A;;;;8,60
2025/03/15 04:55:00;A;;;14,5;
2025/03/15 04:57:00;A;;8,5;;
2025/03/15 04:58:00;A;;8,8;;
2025/03/15 04:59:00;A;;8,6;;
2025/03/15 05:00:00;A;;8,6;13,6;8,60
2025/03/15 05:00:01;P;;;13,6;
2025/03/15 05:03:00;A;;;;8,29
2025/03/15 05:04:00;A;;;;8,60
2025/03/15 05:05:00;A;;9,1;16,7;
2025/03/15 05:06:00;A;;8,3;;
2025/03/15 05:08:00;A;;8,8;;8,37
2025/03/15 05:09:00;A;;9,1;;8,66
2025/03/15 05:10:00;A;;8,9;15,2;8,28
2025/03/15 05:11:00;A;;;;8,64
2025/03/15 05:13:00;A;;8,5;;
2025/03/15 05:14:00;A;;8,9;;
2025/03/15 05:15:00;A;;8,8;14,3;8,59
2025/03/15 05:15:01;P;;;14,3;
2025/03/15 05:17:00;A;;8,5;;
2025/03/15 05:20:00;A;;;15,6;
2025/03/15 05:23:00;A;;8,7;;
2025/03/15 05:25:00;A;;;14,9;
2025/03/15 05:27:00;A;;9,0;;
2025/03/15 05:29:00;A;;8,7;;
2025/03/15 05:30:00;P;;8,7;14,5;8,73
2025/03/15 05:35:00;A;;8,4;17,2;9,07
2025/03/15 05:36:00;A;;8,8;;8,52
2025/03/15 05:37:00;A;;8,5;;
2025/03/15 05:38:00;A;;8,3;;
2025/03/15 05:39:00;A;;;;8,75
2025/03/15 05:40:00;A;;;15,5;
2025/03/15 05:42:00;A;;8,7;;
2025/03/15 05:43:00;A;;9,1;;7,92
2025/03/15 05:44:00;A;;;;8,45
2025/03/15 05:45:00;A;;8,9;14,9;8,32
2025/03/15 05:45:01;P;;;14,9;
2025/03/15 05:46:00;A;;8,6;;
2025/03/15 05:47:00;A;;9,0;;8,76
2025/03/15 05:49:00;A;;8,4;;
2025/03/15 05:50:00;A;;8,6;16,2;
2025/03/15 05:51:00;A;;8,9;;8,48
2025/03/15 05:55:00;A;;;15,4;
2025/03/15 05:56:00;A;;8,3;;8,73
2025/03/15 05:57:00;A;;9,1;;8,44
2025/03/15 05:58:00;A;;8,6;;8,70
2025/03/15 06:00:00;A;;8,5;20,2;8,60
2025/03/15 06:00:01;P;;;20,2;
2025/03/15 06:01:00;A;;8,8;;
2025/03/15 06:04:00;A;;;;8,99
2025/03/15 06:05:00;A;;;22,0;8,67
2025/03/15 06:06:00;A;;;;8,27
2025/03/15 06:07:00;A;;;;8,72
2025/03/15 06:10:00;A;;;22,8;
2025/03/15 06:15:00;A;;8,6;22,0;8,68
2025/03/15 06:15:01;P;;;22,0;
2025/03/15 06:20:00;A;;;23,2;
2025/03/15 06:23:00;A;;;;8,93
2025/03/15 06:25:00;A;;;25,2;8,51
2025/03/15 06:26:00;A;;;;8,71
2025/03/15 06:30:00;A;;8,6;24,4;8,59
2025/03/15 06:30:01;P;;;24,4;
2025/03/15 06:33:00;A;;;;8,83
2025/03/15 06:35:00;A;;;26,7;
2025/03/15 06:40:00;A;;;27,3;
2025/03/15 06:45:00;A;;8,6;28,3;8,76
2025/03/15 06:45:01;P;;;28,3;
2025/03/15 06:50:00;A;;;31,6;
2025/03/15 06:55:00;A;;;32,8;
2025/03/15 07:00:00;A;;8,6;35,7;8,87
2025/03/15 07:00:01;P;;;35,7;
2025/03/15 07:10:00;A;;;37,7;
2025/03/15 07:14:00;A;;;;8,56
2025/03/15 07:15:00;A;;8,6;41,1;9,07
2025/03/15 07:15:01;P;;;41,1;9,07
2025/03/15 07:20:00;A;;;42,7;
2025/03/15 07:25:00;A;;;45,2;
2025/03/15 07:30:00;A;;8,6;43,9;8,98
2025/03/15 07:30:01;P;;;43,9;
2025/03/15 07:32:00;A;;8,4;;8,76
2025/03/15 07:33:00;A;;;;9,00
2025/03/15 07:35:00;A;;;46,6;
2025/03/15 07:44:00;A;;;;8,69
2025/03/15 07:45:00;A;;8,3;47,5;9,06
2025/03/15 07:45:01;P;;;47,5;9,06
2025/03/15 07:49:00;A;;;;8,86
2025/03/15 07:50:00;A;;;;9,24
2025/03/15 07:51:00;A;;;;8,66
2025/03/15 07:52:00;A;;;;9,06
2025/03/15 07:55:00;A;;8,6;36,6;
2025/03/15 08:00:00;A;;8,6;43,2;8,98
2025/03/15 08:00:01;P;;;43,2;
2025/03/15 08:05:00;A;;;44,0;8,76
2025/03/15 08:06:00;A;;;;9,01
2025/03/15 08:10:00;A;;;44,9;
2025/03/15 08:15:00;A;;8,5;44,4;8,96
2025/03/15 08:15:01;P;;;44,4;
2025/03/15 08:20:00;A;;;42,5;
2025/03/15 08:25:00;A;;;45,0;8,51
2025/03/15 08:26:00;A;;;;9,00
2025/03/15 08:30:00;A;;8,6;44,2;9,08
2025/03/15 08:30:01;P;;;44,2;
2025/03/15 08:33:00;A;;;;9,40
2025/03/15 08:34:00;A;;;;9,00
2025/03/15 08:35:00;A;;;44,7;9,42
2025/03/15 08:36:00;A;;;;8,64
2025/03/15 08:37:00;A;;;;9,03
2025/03/15 08:45:00;A;;8,5;45,2;9,03
2025/03/15 08:45:01;P;;;45,2;
2025/03/15 08:46:00;A;;;;8,80
2025/03/15 08:48:00;A;;;;9,03
2025/03/15 09:00:00;P;;8,4;44,9;9,02
2025/03/15 09:03:00;A;;;;8,61
2025/03/15 09:04:00;A;;;;9,04
2025/03/15 09:10:00;A;;;;8,66
2025/03/15 09:11:00;A;;;;8,88
2025/03/15 09:15:00;A;;8,5;44,5;8,59
2025/03/15 09:15:01;P;;;;8,59
2025/03/15 09:16:00;A;;;;8,97
2025/03/15 09:20:00;A;;;45,2;
2025/03/15 09:23:00;A;;;;9,25
2025/03/15 09:24:00;A;;;;9,02
2025/03/15 09:30:00;P;;8,5;44,9;9,01
2025/03/15 09:31:00;A;;;;9,37
2025/03/15 09:32:00;A;;;;9,03
2025/03/15 09:40:00;A;;;46,1;
2025/03/15 09:45:00;P;;8,4;46,2;9,02
2025/03/15 09:50:00;A;;;44,8;
2025/03/15 09:57:00;A;;;;8,76
2025/03/15 09:58:00;A;;;;9,06
2025/03/15 09:59:00;A;;;;9,31
2025/03/15 10:00:00;A;;8,6;44,6;9,01
2025/03/15 10:00:01;P;;;;9,01
2025/03/15 10:05:00;A;;;45,2;
2025/03/15 10:15:00;A;;8,5;44,5;9,01
2025/03/15 10:15:01;P;;;44,5;
2025/03/15 10:23:00;A;;;;9,43
2025/03/15 10:24:00;A;;;;9,02
2025/03/15 10:25:00;A;;;45,3;
2025/03/15 10:28:00;A;;;;8,76
2025/03/15 10:29:00;A;;;;9,00
2025/03/15 10:30:00;A;;8,5;44,4;9,01
2025/03/15 10:30:01;P;;;44,4;
2025/03/15 10:45:00;P;;8,6;44,5;9,01
2025/03/15 10:57:00;A;;;;9,32
2025/03/15 10:58:00;A;;;;9,01
2025/03/15 11:00:00;P;;8,6;44,9;9,01
2025/03/15 11:05:00;A;;;44,3;
2025/03/15 11:10:00;A;;;43,4;
2025/03/15 11:15:00;A;;8,5;44,7;9,13
2025/03/15 11:15:01;P;;;44,7;
2025/03/15 11:19:00;A;;;;8,87
2025/03/15 11:20:00;A;;;;9,34
2025/03/15 11:21:00;A;;;;9,00
2025/03/15 11:30:00;A;;8,6;43,9;9,01
2025/03/15 11:30:01;P;;;43,9;
2025/03/15 11:31:00;A;;;;8,42
2025/03/15 11:32:00;A;;;;9,21
2025/03/15 11:33:00;A;;;;9,01
2025/03/15 11:35:00;A;;;42,6;
2025/03/15 11:36:00;A;;;;8,58
2025/03/15 11:37:00;A;;;;8,99
2025/03/15 11:40:00;A;;;44,5;
2025/03/15 11:45:00;A;;8,6;44,0;9,01
2025/03/15 11:45:01;P;;;44,0;
2025/03/15 11:59:00;A;;;;9,44
2025/03/15 12:00:00;A;;8,6;44,0;9,00
2025/03/15 12:00:01;P;;;;9,00
2025/03/15 12:07:00;A;;;;9,42
2025/03/15 12:09:00;A;;;;8,97
2025/03/15 12:15:00;A;;8,6;44,7;9,02
2025/03/15 12:15:01;P;;;44,7;
2025/03/15 12:23:00;A;;;;9,33
2025/03/15 12:24:00;A;;;;8,94
2025/03/15 12:29:00;A;;;;9,25
2025/03/15 12:30:00;A;;8,5;45,1;9,01
2025/03/15 12:30:01;P;;;;9,01
2025/03/15 12:35:00;A;;;44,4;
2025/03/15 12:36:00;A;;;;9,23
2025/03/15 12:37:00;A;;;;9,01
2025/03/15 12:44:00;A;;;;9,24
2025/03/15 12:45:00;P;;8,5;44,3;9,10
2025/03/15 12:46:00;A;;;;8,87
2025/03/15 12:48:00;A;;;;9,09
2025/03/15 13:00:00;P;;8,5;44,6;9,00
2025/03/15 13:08:00;A;;;;8,60
2025/03/15 13:09:00;A;;;;8,92
2025/03/15 13:15:00;P;;8,6;44,3;9,00
2025/03/15 13:22:00;A;;;;9,34
2025/03/15 13:23:00;A;;;;8,99
2025/03/15 13:25:00;A;;;43,7;
2025/03/15 13:30:00;A;;8,6;44,4;9,00
2025/03/15 13:30:01;P;;;44,4;
2025/03/15 13:35:00;A;;;43,8;8,66
2025/03/15 13:36:00;A;;;;8,99
2025/03/15 13:40:00;A;;;44,3;
2025/03/15 13:45:00;A;;8,6;43,1;8,97
2025/03/15 13:45:01;P;;;43,1;
2025/03/15 13:50:00;A;;;44,1;
2025/03/15 13:55:00;A;;;42,2;
2025/03/15 13:56:00;A;;;;8,75
2025/03/15 13:57:00;A;;;;8,97
2025/03/15 14:00:00;A;;8,6;42,9;8,98
2025/03/15 14:00:01;P;;;42,9;
2025/03/15 14:03:00;A;;;;8,77
2025/03/15 14:05:00;A;;;;8,99
2025/03/15 14:10:00;A;;;41,4;
2025/03/15 14:15:00;P;;8,6;41,1;8,96
2025/03/15 14:20:00;A;;;42,5;
2025/03/15 14:23:00;A;;;;8,71
2025/03/15 14:24:00;A;;;;8,96
2025/03/15 14:25:00;A;;;41,3;
2025/03/15 14:30:00;P;;8,5;41,0;8,95
2025/03/15 14:35:00;A;;;41,9;
2025/03/15 14:45:00;A;;8,6;42,7;8,83
2025/03/15 14:45:01;P;;;42,7;
2025/03/15 14:50:00;A;;;42,1;
2025/03/15 14:55:00;A;;;43,3;
2025/03/15 15:00:00;A;;8,7;42,6;8,98
2025/03/15 15:00:01;P;;;42,6;
2025/03/15 15:05:00;A;;;41,0;
2025/03/15 15:15:00;A;;8,6;40,6;9,21
2025/03/15 15:15:01;P;;;;9,21
2025/03/15 15:16:00;A;;;;8,93
2025/03/15 15:20:00;A;;;41,6;
2025/03/15 15:25:00;A;;;;9,20
2025/03/15 15:26:00;A;;;;8,90
2025/03/15 15:30:00;A;;8,6;39,5;8,93
2025/03/15 15:30:01;P;;;39,5;
2025/03/15 15:40:00;A;;;40,8;
2025/03/15 15:45:00;A;;8,6;38,9;8,70
2025/03/15 15:45:01;P;;;38,9;8,70
2025/03/15 15:46:00;A;;;;8,93
2025/03/15 15:55:00;A;;;38,0;
2025/03/15 15:57:00;A;;8,3;;
2025/03/15 16:00:00;A;;8,5;45,0;9,00
2025/03/15 16:00:01;P;;;45,0;
2025/03/15 16:10:00;A;;;45,6;
2025/03/15 16:15:00;A;;8,5;45,0;8,88
2025/03/15 16:15:01;P;;;45,0;
2025/03/15 16:20:00;A;;;45,9;
2025/03/15 16:23:00;A;;;;9,10
2025/03/15 16:27:00;A;;;;8,74
2025/03/15 16:28:00;A;;;;9,03
2025/03/15 16:30:00;P;;8,5;45,5;9,01
2025/03/15 16:33:00;A;;;;9,29
2025/03/15 16:34:00;A;;;;9,02
2025/03/15 16:35:00;A;;;46,6;
2025/03/15 16:40:00;A;;;44,9;
2025/03/15 16:44:00;A;;;;8,18
2025/03/15 16:45:00;A;;8,4;46,3;9,11
2025/03/15 16:45:01;P;;;46,3;9,11
2025/03/15 16:50:00;A;;;;8,90
2025/03/15 16:51:00;A;;8,6;;
2025/03/15 16:52:00;A;;8,4;;
2025/03/15 17:00:00;P;;8,4;46,4;9,07
2025/03/15 17:15:00;P;;8,4;46,8;9,02
2025/03/15 17:23:00;A;;;;8,67
2025/03/15 17:24:00;A;;;;8,95
2025/03/15 17:25:00;A;;;47,3;
2025/03/15 17:30:00;A;;8,4;46,3;9,00
2025/03/15 17:30:01;P;;;46,3;
2025/03/15 17:40:00;A;;;45,8;
2025/03/15 17:44:00;A;;;;8,59
2025/03/15 17:45:00;A;;8,4;47,2;9,23
2025/03/15 17:45:01;P;;;47,2;9,23
2025/03/15 17:46:00;A;;;;9,02
2025/03/15 18:00:00;A;;8,4;46,6;9,02
2025/03/15 18:00:01;P;;;46,6;
2025/03/15 18:05:00;A;;;47,2;
2025/03/15 18:10:00;A;;;47,7;
2025/03/15 18:15:00;A;;8,4;47,2;9,01
2025/03/15 18:15:01;P;;;47,2;
2025/03/15 18:30:00;A;;8,5;46,4;9,02
2025/03/15 18:30:01;P;;;46,4;
2025/03/15 18:35:00;A;;;47,8;
2025/03/15 18:37:00;A;;;;9,32
2025/03/15 18:38:00;A;;;;9,05
2025/03/15 18:40:00;A;;;47,1;
2025/03/15 18:45:00;P;;8,3;47,2;9,04
2025/03/15 18:47:00;A;;8,7;;
2025/03/15 18:50:00;A;;;42,7;9,29
2025/03/15 18:52:00;A;;;;8,85
2025/03/15 18:59:00;A;;;;9,15
2025/03/15 19:00:00;A;;8,6;42,0;8,98
2025/03/15 19:00:01;P;;;42,0;
2025/03/15 19:03:00;A;;;;8,74
2025/03/15 19:04:00;A;;;;8,96
2025/03/15 19:05:00;A;;;43,9;
2025/03/15 19:08:00;A;;;;8,59
2025/03/15 19:09:00;A;;;;8,96
2025/03/15 19:15:00;A;;8,6;43,3;9,16
2025/03/15 19:15:01;P;;;43,3;
2025/03/15 19:16:00;A;;;;8,96
2025/03/15 19:20:00;A;;;42,7;
2025/03/15 19:23:00;A;;;;9,20
2025/03/15 19:24:00;A;;;;8,97
2025/03/15 19:29:00;A;;;;9,23
2025/03/15 19:30:00;A;;8,7;42,9;8,96
2025/03/15 19:30:01;P;;;;8,96
2025/03/15 19:35:00;A;;;41,7;
2025/03/15 19:38:00;A;;;;9,16
2025/03/15 19:40:00;A;;;;8,96
2025/03/15 19:43:00;A;;;;8,24
2025/03/15 19:44:00;A;;;;8,95
2025/03/15 19:45:00;A;;8,6;42,6;9,21
2025/03/15 19:45:01;P;;;42,6;9,21
2025/03/15 19:46:00;A;;;;8,97
2025/03/15 19:50:00;A;;;40,9;
2025/03/15 19:55:00;A;;;42,3;
2025/03/15 20:00:00;A;;8,6;41,8;8,98
2025/03/15 20:00:01;P;;;41,8;
2025/03/15 20:10:00;A;;;41,2;
2025/03/15 20:11:00;A;;;;8,33
2025/03/15 20:12:00;A;;;;8,94
2025/03/15 20:13:00;A;;;;9,23
2025/03/15 20:14:00;A;;;;8,47
2025/03/15 20:15:00;A;;8,6;41,1;8,95
2025/03/15 20:15:01;P;;;;8,95
2025/03/15 20:18:00;A;;;;8,53
2025/03/15 20:19:00;A;;;;8,80
2025/03/15 20:20:00;A;;;42,2;
2025/03/15 20:23:00;A;;;;9,13
2025/03/15 20:25:00;A;;;41,1;8,92
2025/03/15 20:30:00;A;;8,6;39,6;9,07
2025/03/15 20:30:01;P;;;39,6;
2025/03/15 20:34:00;A;;;;8,64
2025/03/15 20:35:00;A;;;40,9;
2025/03/15 20:36:00;A;;;;8,92
2025/03/15 20:40:00;A;;;39,8;
2025/03/15 20:45:00;A;;8,6;39,4;8,58
2025/03/15 20:45:01;P;;;;8,58
2025/03/15 20:46:00;A;;;;8,93
2025/03/15 20:47:00;A;;;;9,17
2025/03/15 20:48:00;A;;;;8,91
2025/03/15 20:50:00;A;;;45,3;9,36
2025/03/15 20:51:00;A;;;;8,99
2025/03/15 21:00:00;A;;8,5;44,5;9,00
2025/03/15 21:00:01;P;;;44,5;
2025/03/15 21:05:00;A;;;45,1;
2025/03/15 21:10:00;A;;;44,4;
2025/03/15 21:15:00;P;;8,6;44,4;8,89
2025/03/15 21:20:00;A;;;39,9;
2025/03/15 21:21:00;A;;;;8,16
2025/03/15 21:22:00;A;;;;8,96
2025/03/15 21:25:00;A;;;39,3;
2025/03/15 21:30:00;P;;8,6;38,9;8,91
2025/03/15 21:35:00;A;;;42,7;
2025/03/15 21:40:00;A;;;36,5;
2025/03/15 21:42:00;A;;;;9,13
2025/03/15 21:45:00;A;;8,6;39,1;8,92
2025/03/15 21:45:01;P;;;39,1;8,92
2025/03/15 21:50:00;A;;;38,3;
2025/03/15 21:55:00;A;;;35,6;
2025/03/15 21:57:00;A;;;;9,12
2025/03/15 21:58:00;A;;;;8,89
2025/03/15 21:59:00;A;;;;8,46
2025/03/15 22:00:00;A;;8,7;34,9;8,83
2025/03/15 22:00:01;P;;;34,9;8,83
2025/03/15 22:03:00;A;;;;8,43
2025/03/15 22:04:00;A;;;;8,83
2025/03/15 22:05:00;A;;;35,7;
2025/03/15 22:10:00;A;;;36,8;
2025/03/15 22:15:00;A;;8,6;36,2;8,85
2025/03/15 22:15:01;P;;;36,2;
2025/03/15 22:20:00;A;;;33,8;
2025/03/15 22:25:00;A;;;30,8;
2025/03/15 22:26:00;A;;;;8,38
2025/03/15 22:27:00;A;;;;8,69
2025/03/15 22:30:00;A;;8,7;32,3;8,82
2025/03/15 22:30:01;P;;;32,3;
2025/03/15 22:31:00;A;;;;8,58
2025/03/15 22:32:00;A;;;;8,81
2025/03/15 22:35:00;A;;;31,4;
2025/03/15 22:45:00;A;;8,7;32,6;8,81
2025/03/15 22:45:01;P;;;32,6;
2025/03/15 22:46:00;A;;;;9,09
2025/03/15 22:47:00;A;;;;8,80
2025/03/15 22:49:00;A;;;;9,07
2025/03/15 22:50:00;A;;;29,8;8,76
2025/03/15 22:55:00;A;;;31,7;
2025/03/15 22:59:00;A;;;;9,00
2025/03/15 23:00:00;A;;8,7;27,2;8,76
2025/03/15 23:00:01;P;;;27,2;8,76
2025/03/15 23:10:00;A;;;26,5;
2025/03/15 23:15:00;A;;8,7;25,4;8,71
2025/03/15 23:15:01;P;;;25,4;
2025/03/15 23:28:00;A;;;;8,42
2025/03/15 23:29:00;A;;;;8,70
2025/03/15 23:30:00;A;;8,7;23,6;8,70
2025/03/15 23:30:01;P;;;23,6;
2025/03/15 23:35:00;A;;;26,1;
2025/03/15 23:40:00;A;;;23,5;
2025/03/15 23:45:00;A;;8,6;22,0;8,98
2025/03/15 23:45:01;P;;;22,0;8,98
2025/03/15 23:46:00;A;;;;8,67
2025/03/15 23:50:00;A;;;20,0;8,95
2025/03/15 23:51:00;A;;;;8,68
2025/03/15 23:54:00;A;;;;9,02
2025/03/15 23:55:00;A;;;18,7;8,65
2025/03/15 23:57:00;A;;8,9;;
2025/03/15 23:58:00;A;;8,7;;
2025/03/16 00:00:00;A;;8,7;20,4;8,70
2025/03/16 00:00:01;P;;;20,4;
2025/03/16 00:03:00;A;;8,9;;8,44
2025/03/16 00:04:00;A;;;;8,67
2025/03/16 00:05:00;A;;8,5;16,9;8,46
2025/03/16 00:06:00;A;;9,0;;
2025/03/16 00:07:00;A;;8,7;;
2025/03/16 00:08:00;A;;8,3;;
2025/03/16 00:09:00;A;;;;8,68
2025/03/16 00:10:00;A;;8,7;15,6;8,13
2025/03/16 00:11:00;A;;;;8,48
2025/03/16 00:12:00;A;;9,0;;
2025/03/16 00:14:00;A;;8,7;;
2025/03/16 00:15:00;A;;8,2;16,2;8,72
2025/03/16 00:15:01;P;;8,2;16,2;8,72
2025/03/16 00:16:00;A;;8,9;;
2025/03/16 00:19:00;A;;8,6;;
2025/03/16 00:20:00;A;;;13,9;
2025/03/16 00:21:00;A;;;;8,47
2025/03/16 00:23:00;A;;8,8;;
2025/03/16 00:24:00;A;;8,5;;
2025/03/16 00:25:00;A;;;15,1;
2025/03/16 00:27:00;A;;;;8,76
2025/03/16 00:28:00;A;;8,8;;
2025/03/16 00:30:00;A;;8,7;13,1;8,59
2025/03/16 00:30:01;P;;;13,1;
2025/03/16 00:31:00;A;;;;8,84
2025/03/16 00:32:00;A;;;;8,55
2025/03/16 00:35:00;A;;;10,9;
2025/03/16 00:45:00;A;;8,8;12,8;8,56
2025/03/16 00:45:01;P;;;12,8;
2025/03/16 00:50:00;A;;;10,2;
2025/03/16 00:55:00;A;;;;8,93
2025/03/16 00:56:00;A;;;;8,54
2025/03/16 00:57:00;A;;;;8,32
2025/03/16 00:58:00;A;;;;8,53
2025/03/16 01:00:00;A;;8,7;11,5;8,56
2025/03/16 01:00:01;P;;;11,5;
2025/03/16 01:05:00;A;;;8,2;
2025/03/16 01:10:00;A;;;9,0;8,29
2025/03/16 01:11:00;A;;;;8,52
2025/03/16 01:13:00;A;;;;8,83
2025/03/16 01:14:00;A;;;;8,51
2025/03/16 01:15:00;A;;8,6;8,8;8,31
2025/03/16 01:15:01;P;;;;8,31
2025/03/16 01:16:00;A;;;;8,54
2025/03/16 01:25:00;A;;;4,8;
2025/03/16 01:26:00;A;;;;8,26
2025/03/16 01:27:00;A;;;;8,48
2025/03/16 01:30:00;A;;8,7;2,8;8,50
2025/03/16 01:30:01;P;;;2,8;
2025/03/16 01:40:00;A;;;1,9;
2025/03/16 01:41:00;A;;;;8,23
2025/03/16 01:42:00;A;;;;8,50
2025/03/16 01:45:00;P;;8,7;1,7;8,46
2025/03/16 01:46:00;A;;;;8,24
2025/03/16 01:49:00;A;;;;8,65
2025/03/16 01:50:00;A;;;3,1;
2025/03/16 01:51:00;A;;;;8,45
2025/03/16 01:55:00;A;;;0,0;
2025/03/16 01:58:00;A;;;;8,65
2025/03/16 01:59:00;A;;;;8,43
2025/03/16 02:00:00;P;;8,7;0,0;8,44
2025/03/16 02:05:00;A;;;1,2;
2025/03/16 02:08:00;A;;;;8,77
2025/03/16 02:09:00;A;;;;8,41
2025/03/16 02:10:00;A;;;0,0;
2025/03/16 02:15:00;P;;8,7;0,0;8,38
2025/03/16 02:22:00;A;;;;7,99
2025/03/16 02:23:00;A;;;;8,40
2025/03/16 02:25:00;A;;;1,9;
2025/03/16 02:30:00;A;;8,7;0,2;8,39
2025/03/16 02:30:01;P;;;0,2;
2025/03/16 02:45:00;P;;8,7;0,0;8,25
2025/03/16 02:48:00;A;;8,5;;
2025/03/16 03:00:00;P;;8,6;0,0;8,29
2025/03/16 03:15:00;P;;8,6;0,0;8,27
2025/03/16 03:30:00;P;;8,5;0,0;8,28
2025/03/16 03:45:00;P;;8,6;0,0;8,28
2025/03/16 04:00:00;P;;8,5;0,0;8,29
2025/03/16 04:15:00;P;;8,5;0,0;8,28
2025/03/16 04:20:00;A;;;1,5;
2025/03/16 04:25:00;A;;8,7;2,1;
2025/03/16 04:30:00;A;;8,7;3,6;8,31
2025/03/16 04:30:01;P;;;3,6;
2025/03/16 04:35:00;A;;;2,7;
2025/03/16 04:40:00;A;;;4,8;
2025/03/16 04:45:00;A;;8,7;5,7;8,48
2025/03/16 04:45:01;P;;;5,7;
2025/03/16 04:50:00;A;;;5,1;8,09
2025/03/16 04:51:00;A;;;;8,36
2025/03/16 04:55:00;A;;;2,9;
2025/03/16 05:00:00;A;;8,6;3,4;8,41
2025/03/16 05:00:01;P;;;3,4;
2025/03/16 05:10:00;A;;;2,6;7,94
2025/03/16 05:12:00;A;;;;8,20
2025/03/16 05:13:00;A;;;;8,43
2025/03/16 05:15:00;A;;8,6;3,1;8,28
2025/03/16 05:15:01;P;;;3,1;
2025/03/16 05:18:00;A;;;;8,66
2025/03/16 05:19:00;A;;;;8,30
2025/03/16 05:20:00;A;;;2,3;
2025/03/16 05:25:00;A;;;3,1;
2025/03/16 05:30:00;A;;8,6;4,2;8,32
2025/03/16 05:30:01;P;;;4,2;
2025/03/16 05:35:00;A;;;6,2;
2025/03/16 05:39:00;A;;;;8,55
2025/03/16 05:40:00;A;;;5,7;8,33
2025/03/16 05:45:00;A;;8,7;2,0;8,03
2025/03/16 05:45:01;P;;;2,0;8,03
2025/03/16 05:46:00;A;;;;8,31
2025/03/16 05:50:00;A;;;2,6;
2025/03/16 05:51:00;A;;;;8,52
2025/03/16 05:52:00;A;;;;8,27
2025/03/16 05:55:00;A;;;3,7;
2025/03/16 06:00:00;A;;8,7;4,8;8,31
2025/03/16 06:00:01;P;;;4,8;
2025/03/16 06:05:00;A;;;7,3;
2025/03/16 06:10:00;A;;;8,7;
2025/03/16 06:15:00;P;;8,7;9,1;8,33
2025/03/16 06:20:00;A;;;11,2;8,68
2025/03/16 06:21:00;A;;;;7,88
2025/03/16 06:22:00;A;;;;8,41
2025/03/16 06:25:00;A;;;11,8;
2025/03/16 06:30:00;A;;8,6;18,1;8,49
2025/03/16 06:30:01;P;;;18,1;
2025/03/16 06:34:00;A;;;;8,71
2025/03/16 06:35:00;A;;;21,6;
2025/03/16 06:37:00;A;;8,8;;
2025/03/16 06:39:00;A;;;;8,46
2025/03/16 06:45:00;A;;8,7;23,7;8,56
2025/03/16 06:45:01;P;;;23,7;
2025/03/16 06:46:00;A;;;;8,24
2025/03/16 06:47:00;A;;;;8,62
2025/03/16 06:50:00;A;;;24,3;
2025/03/16 06:52:00;A;;;;8,22
2025/03/16 06:53:00;A;;;;8,52
2025/03/16 06:55:00;A;;;26,1;
2025/03/16 06:58:00;A;;;;8,95
2025/03/16 06:59:00;A;;;;8,69
2025/03/16 07:00:00;P;;8,6;25,7;8,61
2025/03/16 07:05:00;A;;;30,4;
2025/03/16 07:07:00;A;;;;8,83
2025/03/16 07:13:00;A;;;;8,37
2025/03/16 07:14:00;A;;;;8,73
2025/03/16 07:15:00;A;;8,7;33,3;8,85
2025/03/16 07:15:01;P;;;33,3;
2025/03/16 07:25:00;A;;;36,3;
2025/03/16 07:30:00;A;;8,6;39,1;8,80
2025/03/16 07:30:01;P;;;39,1;
2025/03/16 07:35:00;A;;;41,4;
2025/03/16 07:45:00;A;;8,6;43,1;8,88
2025/03/16 07:45:01;P;;;43,1;
2025/03/16 07:50:00;A;;;44,0;
2025/03/16 07:55:00;A;;;44,9;
2025/03/16 07:56:00;A;;;;9,24
2025/03/16 07:57:00;A;;;;8,93
2025/03/16 08:00:00;A;;8,4;45,0;8,91
2025/03/16 08:00:01;P;;8,4;;
2025/03/16 08:05:00;A;;;46,9;
2025/03/16 08:10:00;A;;;47,9;
2025/03/16 08:15:00;P;;8,3;48,1;9,10
2025/03/16 08:18:00;A;;8,7;;8,80
2025/03/16 08:20:00;A;;;41,7;
2025/03/16 08:21:00;A;;8,5;;
2025/03/16 08:25:00;A;;;42,9;
2025/03/16 08:30:00;A;;8,5;44,6;8,90
2025/03/16 08:30:01;P;;;44,6;
2025/03/16 08:31:00;A;;;;9,19
2025/03/16 08:32:00;A;;;;8,90
2025/03/16 08:41:00;A;;;;9,11
2025/03/16 08:42:00;A;;;;8,90
2025/03/16 08:45:00;P;;8,5;44,6;8,91
2025/03/16 08:50:00;A;;;45,2;
2025/03/16 08:55:00;A;;;43,9;
2025/03/16 09:00:00;A;;8,6;44,5;8,85
