Date-time;Type;Metadato grafico storico;POZ005 - Battisti - Misura pressione rete (bar);POZ005 - Battisti - Misura portata rete modbus (l/s);POZ005 - Battisti - Misura livello falda (m)
2025/03/15 21:15:00;P;;8,0;0,0;10,72
2025/03/15 21:21:00;A;;8,2;;
2025/03/15 21:30:00;P;;8,1;0,0;10,72
2025/03/15 21:45:00;P;;8,1;0,0;10,71
2025/03/15 22:00:00;P;;8,2;0,0;10,72
2025/03/15 22:15:00;P;;8,2;0,0;10,72
2025/03/15 22:30:00;P;;8,3;0,0;10,72
2025/03/15 22:45:00;P;;8,3;0,0;10,71
2025/03/15 23:00:00;P;;8,3;0,0;10,71
2025/03/15 23:15:00;P;;8,4;0,0;10,71
2025/03/15 23:30:00;P;;8,4;0,0;10,71
2025/03/15 23:45:00;P;;8,5;0,0;10,71
2025/03/16 00:00:00;P;;8,4;0,0;10,71
2025/03/16 00:15:00;P;;8,5;0,0;10,71
2025/03/16 00:30:00;P;;8,5;0,0;10,71
2025/03/16 00:45:00;P;;8,5;0,0;10,71
2025/03/16 01:00:00;P;;8,5;0,0;10,71
2025/03/16 01:15:00;P;;8,6;0,0;10,70
2025/03/16 01:30:00;P;;8,5;0,0;10,70
2025/03/16 01:45:00;P;;8,6;0,0;10,70
2025/03/16 02:00:00;P;;8,7;0,0;10,70
2025/03/16 02:15:00;P;;8,6;0,0;10,70
2025/03/16 02:30:00;P;;8,6;0,0;10,70
2025/03/16 02:45:00;P;;8,7;0,0;10,70
2025/03/16 03:00:00;P;;8,6;0,0;10,70
2025/03/16 03:15:00;P;;8,7;0,0;10,69
2025/03/16 03:30:00;P;;8,7;0,0;10,69
2025/03/16 03:45:00;P;;8,6;0,0;10,69
2025/03/16 04:00:00;P;;8,6;0,0;10,69
2025/03/16 04:15:00;P;;8,6;0,0;10,69
2025/03/16 04:30:00;P;;8,5;0,0;10,69
2025/03/16 04:45:00;P;;8,6;0,0;10,69
2025/03/16 05:00:00;P;;8,6;0,0;10,69
2025/03/16 05:15:00;P;;8,5;0,0;10,69
2025/03/16 05:30:00;P;;8,6;0,0;10,69
2025/03/16 05:45:00;P;;8,6;0,0;10,69
2025/03/16 06:00:00;P;;8,6;0,0;10,69
2025/03/16 06:15:00;P;;8,5;0,0;10,69
2025/03/16 06:30:00;P;;8,5;0,0;10,69
2025/03/16 06:45:00;P;;8,3;0,0;10,69
2025/03/16 07:00:00;P;;8,4;0,0;10,68
2025/03/16 07:15:00;P;;8,2;0,0;10,68
2025/03/16 07:30:00;P;;8,1;0,0;10,69
2025/03/16 07:45:00;P;;8,0;0,0;10,69
2025/03/16 08:00:00;P;;7,9;0,0;10,68
2025/03/16 08:09:00;A;;7,6;;
2025/03/16 08:15:00;P;;7,6;0,0;10,69
2025/03/16 08:18:00;A;;8,5;;11,21
2025/03/16 08:19:00;A;;;;11,01
2025/03/16 08:20:00;A;;8,2;42,9;
2025/03/16 08:25:00;A;;;;10,76
2025/03/16 08:26:00;A;;;;11,26
2025/03/16 08:28:00;A;;;;11,62
2025/03/16 08:29:00;A;;;;11,16
2025/03/16 08:30:00;A;;8,2;51,1;11,35
2025/03/16 08:30:01;P;;;51,1;
2025/03/16 08:35:00;A;;;;11,10
2025/03/16 08:37:00;A;;;;11,44
2025/03/16 08:40:00;A;;;57,3;
2025/03/16 08:44:00;A;;;;11,02
2025/03/16 08:45:00;A;;8,2;52,2;11,16
2025/03/16 08:45:01;P;;;52,2;
2025/03/16 08:47:00;A;;;;10,81
2025/03/16 08:48:00;A;;;;11,53
2025/03/16 08:49:00;A;;;;11,30
2025/03/16 08:50:00;A;;;55,9;
2025/03/16 09:00:00;A;;8,2;60,7;11,39
2025/03/16 09:00:01;P;;;60,7;
2025/03/16 09:03:00;A;;;;11,93
2025/03/16 09:04:00;A;;;;11,56
2025/03/16 09:05:00;A;;;64,5;
2025/03/16 09:15:00;P;;8,2;66,2;11,51
2025/03/16 09:25:00;A;;;73,9;
2025/03/16 09:28:00;A;;;;11,72
2025/03/16 09:30:00;A;;8,2;73,6;12,30
2025/03/16 09:30:01;P;;;;12,30
2025/03/16 09:31:00;A;;;;11,71
2025/03/16 09:32:00;A;;;;11,04
2025/03/16 09:33:00;A;;;;11,73
2025/03/16 09:39:00;A;;;;11,48
2025/03/16 09:42:00;A;;;;11,69
2025/03/16 09:45:00;P;;8,2;72,9;11,69
2025/03/16 09:55:00;A;;;69,3;
2025/03/16 10:00:00;A;;8,2;71,7;11,91
2025/03/16 10:00:01;P;;;;11,91
2025/03/16 10:01:00;A;;;;11,65
2025/03/16 10:02:00;A;;;;10,63
2025/03/16 10:03:00;A;;;;11,58
2025/03/16 10:04:00;A;;;;11,93
2025/03/16 10:05:00;A;;;;11,65
2025/03/16 10:15:00;A;;8,3;71,1;10,01
2025/03/16 10:15:01;P;;;;10,01
2025/03/16 10:16:00;A;;;;11,54
2025/03/16 10:18:00;A;;;;10,87
2025/03/16 10:19:00;A;;;;11,73
2025/03/16 10:24:00;A;;;;11,46
2025/03/16 10:30:00;A;;8,2;67,3;11,59
2025/03/16 10:30:01;P;;;67,3;
2025/03/16 10:35:00;A;;;71,5;
2025/03/16 10:43:00;A;;;;11,38
2025/03/16 10:45:00;A;;8,2;65,9;11,62
2025/03/16 10:45:01;P;;;65,9;11,62
2025/03/16 11:00:00;P;;8,2;64,8;11,55
2025/03/16 11:01:00;A;;;;12,10
2025/03/16 11:02:00;A;;;;11,40
2025/03/16 11:10:00;A;;;70,6;11,63
2025/03/16 11:14:00;A;;;;12,01
2025/03/16 11:15:00;A;;8,2;70,6;11,65
2025/03/16 11:15:01;P;;;;11,65
2025/03/16 11:20:00;A;;;65,8;
2025/03/16 11:24:00;A;;;;11,02
2025/03/16 11:25:00;A;;;;11,55
2025/03/16 11:28:00;A;;;;11,28
2025/03/16 11:30:00;A;;8,2;60,9;11,41
2025/03/16 11:30:01;P;;;60,9;
2025/03/16 11:31:00;A;;;;11,62
2025/03/16 11:33:00;A;;;;10,73
2025/03/16 11:34:00;A;;;;11,42
2025/03/16 11:41:00;A;;;;11,13
2025/03/16 11:42:00;A;;;;11,39
2025/03/16 11:45:00;P;;8,1;63,0;11,40
2025/03/16 11:48:00;A;;8,3;;
2025/03/16 11:50:00;A;;;58,4;
2025/03/16 11:54:00;A;;;;10,74
2025/03/16 11:55:00;A;;;;11,40
2025/03/16 12:00:00;P;;8,2;61,2;11,34
2025/03/16 12:05:00;A;;;64,3;
2025/03/16 12:07:00;A;;;;13,19
2025/03/16 12:08:00;A;;;;11,39
2025/03/16 12:10:00;A;;;57,7;
2025/03/16 12:15:00;P;;8,1;56,2;11,31
2025/03/16 12:19:00;A;;;;11,77
2025/03/16 12:20:00;A;;;;11,34
2025/03/16 12:25:00;A;;;62,3;
2025/03/16 12:26:00;A;;;;12,79
2025/03/16 12:27:00;A;;;;11,43
2025/03/16 12:28:00;A;;;;10,86
2025/03/16 12:29:00;A;;;;11,39
2025/03/16 12:30:00;A;;8,2;59,0;11,32
2025/03/16 12:30:01;P;;;59,0;
2025/03/16 12:35:00;A;;;53,2;
2025/03/16 12:40:00;A;;;59,5;
2025/03/16 12:45:00;P;;8,1;58,6;11,45
2025/03/16 12:51:00;A;;;;10,51
2025/03/16 12:52:00;A;;;;11,37
2025/03/16 12:53:00;A;;;;11,59
2025/03/16 12:54:00;A;;;;11,27
2025/03/16 13:00:00;A;;8,2;57,4;12,18
2025/03/16 13:00:01;P;;;;12,18
2025/03/16 13:01:00;A;;;;11,38
2025/03/16 13:10:00;A;;;51,9;
2025/03/16 13:12:00;A;;;;11,09
2025/03/16 13:13:00;A;;;;11,33
2025/03/16 13:15:00;A;;8,2;56,1;11,37
2025/03/16 13:15:01;P;;;56,1;
2025/03/16 13:19:00;A;;;;10,99
2025/03/16 13:20:00;A;;;52,2;11,29
2025/03/16 13:22:00;A;;;;11,75
2025/03/16 13:23:00;A;;;;11,16
2025/03/16 13:28:00;A;;;;10,75
2025/03/16 13:29:00;A;;;;11,43
2025/03/16 13:30:00;A;;8,2;51,1;11,22
2025/03/16 13:30:01;P;;;;11,22
2025/03/16 13:33:00;A;;;;11,49
2025/03/16 13:34:00;A;;;;11,20
2025/03/16 13:37:00;A;;;;10,80
2025/03/16 13:38:00;A;;;;11,18
2025/03/16 13:39:00;A;;;;11,48
2025/03/16 13:40:00;A;;;;10,93
2025/03/16 13:41:00;A;;;;11,22
2025/03/16 13:43:00;A;;;;10,86
2025/03/16 13:44:00;A;;;;11,31
2025/03/16 13:45:00;P;;8,2;52,3;11,20
2025/03/16 13:46:00;A;;;;11,48
2025/03/16 13:47:00;A;;;;11,24
2025/03/16 13:48:00;A;;;;11,46
2025/03/16 13:50:00;A;;;47,4;
2025/03/16 13:51:00;A;;;;12,02
2025/03/16 13:52:00;A;;;;10,49
2025/03/16 13:53:00;A;;;;11,31
2025/03/16 13:58:00;A;;;;11,11
2025/03/16 14:00:00;P;;8,2;48,3;11,24
2025/03/16 14:06:00;A;;;;11,02
2025/03/16 14:09:00;A;;;;11,29
2025/03/16 14:10:00;A;;;40,8;10,79
2025/03/16 14:11:00;A;;;;11,50
2025/03/16 14:12:00;A;;;;11,13
2025/03/16 14:15:00;P;;8,2;42,6;11,12
2025/03/16 14:16:00;A;;;;11,33
2025/03/16 14:17:00;A;;;;11,07
2025/03/16 14:30:00;A;;8,2;37,6;11,15
2025/03/16 14:30:01;P;;;37,6;
2025/03/16 14:32:00;A;;;;10,93
2025/03/16 14:34:00;A;;;;11,20
2025/03/16 14:39:00;A;;;;10,98
2025/03/16 14:45:00;P;;8,2;38,1;11,03
2025/03/16 14:46:00;A;;;;11,23
2025/03/16 14:47:00;A;;;;11,02
2025/03/16 14:50:00;A;;;33,6;
2025/03/16 15:00:00;P;;8,2;31,4;11,09
2025/03/16 15:05:00;A;;;41,5;
2025/03/16 15:10:00;A;;;36,2;
2025/03/16 15:15:00;A;;8,1;39,7;11,18
2025/03/16 15:15:01;P;;;39,7;
2025/03/16 15:21:00;A;;;;10,95
2025/03/16 15:25:00;A;;;28,8;
2025/03/16 15:26:00;A;;;;11,21
2025/03/16 15:27:00;A;;;;10,98
2025/03/16 15:30:00;A;;8,2;32,9;11,02
2025/03/16 15:30:01;P;;;32,9;
2025/03/16 15:35:00;A;;;28,1;
2025/03/16 15:38:00;A;;;;11,44
2025/03/16 15:39:00;A;;;;11,04
2025/03/16 15:40:00;A;;7,7;0,0;10,64
2025/03/16 15:45:00;A;;7,9;0,0;10,68
2025/03/16 15:45:01;P;;7,9;;
2025/03/16 15:47:00;A;;7,6;;
2025/03/16 15:49:00;A;;7,8;;
2025/03/16 16:00:00;P;;7,7;0,0;10,68
2025/03/16 16:15:00;P;;7,9;0,0;10,68
2025/03/16 16:17:00;A;;7,7;;
2025/03/16 16:28:00;A;;7,9;;
2025/03/16 16:30:00;P;;7,9;0,0;10,68
2025/03/16 16:45:00;P;;7,8;0,0;10,68
2025/03/16 17:00:00;P;;7,8;0,0;10,67
2025/03/16 17:10:00;A;;7,6;;
2025/03/16 17:15:00;P;;7,7;0,0;10,68
2025/03/16 17:30:00;P;;7,7;0,0;10,68
2025/03/16 17:34:00;A;;7,5;;
2025/03/16 17:45:00;A;;8,4;59,6;11,23
2025/03/16 17:45:01;P;;8,4;59,6;11,23
2025/03/16 17:46:00;A;;8,2;;
2025/03/16 17:50:00;A;;;50,0;
2025/03/16 17:52:00;A;;;;10,55
2025/03/16 17:53:00;A;;;;11,15
2025/03/16 17:54:00;A;;;;12,27
2025/03/16 17:55:00;A;;;;11,18
2025/03/16 18:00:00;P;;8,1;50,3;11,17
2025/03/16 18:09:00;A;;;;11,37
2025/03/16 18:14:00;A;;;;11,86
2025/03/16 18:15:00;A;;8,2;49,3;11,20
2025/03/16 18:15:01;P;;;;11,20
2025/03/16 18:20:00;A;;;53,2;
2025/03/16 18:21:00;A;;;;11,50
2025/03/16 18:23:00;A;;;;11,28
2025/03/16 18:25:00;A;;;;12,60
2025/03/16 18:26:00;A;;;;11,29
2025/03/16 18:28:00;A;;;;11,09
2025/03/16 18:29:00;A;;;;11,30
2025/03/16 18:30:00;A;;8,2;48,2;11,07
2025/03/16 18:30:01;P;;;48,2;11,07
2025/03/16 18:32:00;A;;;;11,28
2025/03/16 18:35:00;A;;;51,6;
2025/03/16 18:43:00;A;;;;12,39
2025/03/16 18:44:00;A;;;;11,02
2025/03/16 18:45:00;A;;8,0;51,1;11,42
2025/03/16 18:45:01;P;;;;11,42
2025/03/16 18:47:00;A;;;;9,48
2025/03/16 18:48:00;A;;;;11,27
2025/03/16 18:50:00;A;;;55,2;
2025/03/16 18:52:00;A;;8,2;;
2025/03/16 18:56:00;A;;;;11,48
2025/03/16 18:57:00;A;;;;11,05
2025/03/16 18:58:00;A;;;;11,41
2025/03/16 19:00:00;A;;8,2;63,1;11,39
2025/03/16 19:00:01;P;;;63,1;
2025/03/16 19:01:00;A;;;;11,71
2025/03/16 19:02:00;A;;;;11,38
2025/03/16 19:04:00;A;;;;12,12
2025/03/16 19:05:00;A;;;;11,41
2025/03/16 19:06:00;A;;;;12,77
2025/03/16 19:07:00;A;;;;11,46
2025/03/16 19:15:00;A;;8,2;60,0;11,35
2025/03/16 19:15:01;P;;;60,0;
2025/03/16 19:19:00;A;;;;11,58
2025/03/16 19:20:00;A;;;56,8;11,35
2025/03/16 19:21:00;A;;;;11,62
2025/03/16 19:23:00;A;;;;11,34
2025/03/16 19:25:00;A;;;64,1;
2025/03/16 19:29:00;A;;;;11,60
2025/03/16 19:30:00;A;;8,1;58,3;11,48
2025/03/16 19:30:01;P;;;58,3;
2025/03/16 19:32:00;A;;;;10,82
2025/03/16 19:33:00;A;;;;11,46
2025/03/16 19:35:00;A;;;62,4;
2025/03/16 19:40:00;A;;8,3;;
2025/03/16 19:43:00;A;;;;11,24
2025/03/16 19:44:00;A;;;;11,45
2025/03/16 19:45:00;A;;8,2;58,8;11,34
2025/03/16 19:45:01;P;;;58,8;
2025/03/16 19:58:00;A;;;;11,67
2025/03/16 20:00:00;A;;8,1;61,6;11,46
2025/03/16 20:00:01;P;;;;11,46
2025/03/16 20:02:00;A;;;;10,75
2025/03/16 20:04:00;A;;;;11,30
2025/03/16 20:08:00;A;;;;10,85
2025/03/16 20:09:00;A;;;;11,31
2025/03/16 20:10:00;A;;;;11,76
2025/03/16 20:11:00;A;;;;11,46
2025/03/16 20:15:00;A;;8,1;52,7;11,32
2025/03/16 20:15:01;P;;;52,7;
2025/03/16 20:19:00;A;;;;11,74
2025/03/16 20:20:00;A;;;;11,24
2025/03/16 20:23:00;A;;;;11,55
2025/03/16 20:24:00;A;;;;11,19
2025/03/16 20:30:00;P;;8,2;51,1;11,22
2025/03/16 20:32:00;A;;;;11,45
2025/03/16 20:33:00;A;;;;11,22
2025/03/16 20:34:00;A;;;;11,78
2025/03/16 20:35:00;A;;;54,5;11,33
2025/03/16 20:40:00;A;;;50,4;
2025/03/16 20:43:00;A;;;;11,56
2025/03/16 20:44:00;A;;;;11,28
2025/03/16 20:45:00;P;;8,1;53,0;11,36
2025/03/16 20:47:00;A;;;;11,83
2025/03/16 20:48:00;A;;;;11,12
2025/03/16 20:50:00;A;;;46,6;
2025/03/16 20:55:00;A;;;42,7;
2025/03/16 20:58:00;A;;;;10,09
2025/03/16 20:59:00;A;;;;11,15
2025/03/16 21:00:00;A;;8,2;39,4;11,17
2025/03/16 21:00:01;P;;;39,4;
2025/03/16 21:08:00;A;;;;10,94
2025/03/16 21:09:00;A;;;;11,18
2025/03/16 21:10:00;A;;;30,3;
2025/03/16 21:11:00;A;;;;10,97
2025/03/16 21:15:00;P;;8,2;33,1;11,04
2025/03/16 21:20:00;A;;;28,1;
2025/03/16 21:21:00;A;;8,4;;
2025/03/16 21:22:00;A;;7,8;;10,69
2025/03/16 21:25:00;A;;;0,0;
2025/03/16 21:30:00;A;;8,0;0,0;10,68
2025/03/16 21:30:01;P;;8,0;;
2025/03/16 21:36:00;A;;7,7;;
2025/03/16 21:41:00;A;;8,0;;
2025/03/16 21:45:00;P;;7,9;0,0;10,68
2025/03/16 22:00:00;A;;8,2;0,0;10,68
2025/03/16 22:00:01;P;;8,2;;
2025/03/16 22:15:00;P;;8,1;0,0;10,67
2025/03/16 22:30:00;P;;8,2;0,0;10,67
2025/03/16 22:45:00;P;;8,3;0,0;10,67
2025/03/16 23:00:00;P;;8,4;0,0;10,67
2025/03/16 23:15:00;P;;8,3;0,0;10,67
2025/03/16 23:30:00;P;;8,5;0,0;10,67
2025/03/16 23:45:00;P;;8,5;0,0;10,67
2025/03/17 00:00:00;P;;8,5;0,0;10,67
2025/03/17 00:15:00;P;;8,4;0,0;10,66
2025/03/17 00:30:00;P;;8,6;0,0;10,66
2025/03/17 00:45:00;P;;8,6;0,0;10,67
2025/03/17 01:00:00;P;;8,5;0,0;10,67
2025/03/17 01:15:00;P;;8,6;0,0;10,66
2025/03/17 01:30:00;P;;8,6;0,0;10,66
2025/03/17 01:45:00;P;;8,7;0,0;10,66
2025/03/17 02:00:00;P;;8,6;0,0;10,66
2025/03/17 02:15:00;P;;8,6;0,0;10,66
2025/03/17 02:30:00;P;;8,6;0,0;10,66
2025/03/17 02:45:00;P;;8,7;0,0;10,65
2025/03/17 03:00:00;P;;8,6;0,0;10,66
2025/03/17 03:15:00;P;;8,7;0,0;10,65
2025/03/17 03:30:00;P;;8,6;0,0;10,66
2025/03/17 03:45:00;P;;8,6;0,0;10,65
2025/03/17 04:00:00;P;;8,6;0,0;10,65
2025/03/17 04:15:00;P;;8,6;0,0;10,66
2025/03/17 04:30:00;P;;8,5;0,0;10,65
2025/03/17 04:45:00;P;;8,4;0,0;10,65
2025/03/17 05:00:00;P;;8,5;0,0;10,65
2025/03/17 05:15:00;P;;8,6;0,0;10,65
2025/03/17 05:30:00;P;;8,5;0,0;10,65
2025/03/17 05:45:00;P;;8,4;0,0;10,65
2025/03/17 06:00:00;P;;8,4;0,0;10,65
2025/03/17 06:11:00;A;;8,1;;
2025/03/17 06:15:00;P;;8,2;0,0;10,65
2025/03/17 06:17:00;A;;8,0;;
2025/03/17 06:30:00;P;;7,9;0,0;10,65
2025/03/17 06:32:00;A;;7,6;;
2025/03/17 06:40:00;A;;8,3;49,7;11,40
2025/03/17 06:43:00;A;;;;11,20
2025/03/17 06:45:00;P;;8,2;48,2;11,17
2025/03/17 06:50:00;A;;;58,4;
2025/03/17 06:51:00;A;;;;11,40
2025/03/17 06:55:00;A;;;62,4;10,87
2025/03/17 06:56:00;A;;;;11,44
2025/03/17 07:00:00;A;;8,2;74,1;11,64
2025/03/17 07:00:01;P;;;74,1;11,64
2025/03/17 07:08:00;A;;8,0;;
2025/03/17 07:10:00;A;;;;11,39
2025/03/17 07:11:00;A;;;;11,60
2025/03/17 07:14:00;A;;;;11,33
2025/03/17 07:15:00;A;;8,0;75,3;11,72
2025/03/17 07:15:01;P;;;;11,72
2025/03/17 07:18:00;A;;;;12,11
2025/03/17 07:19:00;A;;;;11,75
2025/03/17 07:30:00;P;;8,0;75,2;11,71
2025/03/17 07:38:00;A;;8,2;;
2025/03/17 07:42:00;A;;;;13,21
2025/03/17 07:43:00;A;;;;11,63
2025/03/17 07:45:00;P;;8,2;72,4;11,59
2025/03/17 07:50:00;A;;;;10,52
2025/03/17 07:51:00;A;;;;11,88
2025/03/17 07:52:00;A;;;;11,64
2025/03/17 08:00:00;A;;8,2;67,5;11,46
2025/03/17 08:00:01;P;;;67,5;
2025/03/17 08:01:00;A;;;;11,66
2025/03/17 08:02:00;A;;;;10,82
2025/03/17 08:03:00;A;;;;11,48
2025/03/17 08:15:00;P;;8,1;64,7;11,40
2025/03/17 08:19:00;A;;;;11,89
2025/03/17 08:20:00;A;;;;11,45
2025/03/17 08:25:00;A;;;;10,84
2025/03/17 08:26:00;A;;;;11,47
2025/03/17 08:27:00;A;;;;12,55
2025/03/17 08:28:00;A;;;;11,46
2025/03/17 08:30:00;A;;8,1;69,1;11,58
2025/03/17 08:30:01;P;;;69,1;
2025/03/17 08:31:00;A;;;;12,46
2025/03/17 08:32:00;A;;;;11,50
2025/03/17 08:36:00;A;;;;12,23
2025/03/17 08:37:00;A;;;;11,49
2025/03/17 08:40:00;A;;;59,3;
2025/03/17 08:42:00;A;;;;11,89
2025/03/17 08:43:00;A;;;;11,43
2025/03/17 08:45:00;P;;8,1;58,7;11,51
2025/03/17 08:50:00;A;;;55,1;
2025/03/17 08:51:00;A;;;;11,16
2025/03/17 08:55:00;A;;;;11,36
2025/03/17 09:00:00;A;;8,2;53,2;12,09
2025/03/17 09:00:01;P;;;;12,09
2025/03/17 09:01:00;A;;;;11,32
2025/03/17 09:05:00;A;;;47,6;
2025/03/17 09:07:00;A;;;;11,01
2025/03/17 09:10:00;A;;;57,0;11,46
2025/03/17 09:12:00;A;;;;11,09
2025/03/17 09:15:00;A;;8,2;45,9;11,34
2025/03/17 09:15:01;P;;;45,9;11,34
2025/03/17 09:16:00;A;;;;11,11
2025/03/17 09:23:00;A;;;;11,35
2025/03/17 09:30:00;P;;8,1;48,6;11,19
2025/03/17 09:36:00;A;;;;10,82
2025/03/17 09:37:00;A;;;;11,15
2025/03/17 09:40:00;A;;;;11,46
2025/03/17 09:41:00;A;;;;11,23
2025/03/17 09:45:00;P;;8,1;46,2;11,28
2025/03/17 09:50:00;A;;;43,2;
2025/03/17 10:00:00;P;;8,2;45,7;11,18
2025/03/17 10:10:00;A;;;40,5;
2025/03/17 10:15:00;A;;8,2;44,4;11,24
2025/03/17 10:15:01;P;;;44,4;
2025/03/17 10:16:00;A;;;;10,91
2025/03/17 10:17:00;A;;;;11,14
2025/03/17 10:18:00;A;;;;10,63
2025/03/17 10:19:00;A;;;;11,06
2025/03/17 10:20:00;A;;;40,9;
2025/03/17 10:27:00;A;;;;11,58
2025/03/17 10:28:00;A;;;;10,95
2025/03/17 10:30:00;A;;8,2;37,6;10,96
2025/03/17 10:30:01;P;;;37,6;
2025/03/17 10:34:00;A;;;;11,26
2025/03/17 10:37:00;A;;;;11,62
2025/03/17 10:38:00;A;;;;11,22
2025/03/17 10:40:00;A;;;43,1;11,74
2025/03/17 10:41:00;A;;;;10,63
2025/03/17 10:42:00;A;;;;11,14
2025/03/17 10:45:00;P;;8,2;40,5;11,04
2025/03/17 10:52:00;A;;;;10,70
2025/03/17 10:53:00;A;;;;10,97
2025/03/17 11:00:00;A;;8,2;35,5;10,90
2025/03/17 11:00:01;P;;;35,5;
2025/03/17 11:01:00;A;;;;11,18
2025/03/17 11:02:00;A;;;;10,93
2025/03/17 11:15:00;A;;8,2;32,0;11,01
2025/03/17 11:15:01;P;;;32,0;
2025/03/17 11:20:00;A;;;35,9;
2025/03/17 11:23:00;A;;;;11,27
2025/03/17 11:24:00;A;;;;10,68
2025/03/17 11:25:00;A;;;;11,09
2025/03/17 11:30:00;A;;8,2;38,9;10,98
2025/03/17 11:30:01;P;;;38,9;
2025/03/17 11:32:00;A;;;;11,20
2025/03/17 11:34:00;A;;;;10,99
2025/03/17 11:36:00;A;;;;11,23
2025/03/17 11:37:00;A;;;;10,99
2025/03/17 11:40:00;A;;;35,0;11,43
2025/03/17 11:41:00;A;;;;11,00
2025/03/17 11:45:00;P;;8,2;34,4;11,18
2025/03/17 11:50:00;A;;;;10,96
2025/03/17 11:55:00;A;;;37,6;
2025/03/17 12:00:00;P;;8,1;35,5;11,05
2025/03/17 12:02:00;A;;;;11,29
2025/03/17 12:03:00;A;;;;11,98
2025/03/17 12:04:00;A;;;;10,98
2025/03/17 12:05:00;A;;;40,3;
2025/03/17 12:07:00;A;;;;11,20
2025/03/17 12:10:00;A;;;44,0;
2025/03/17 12:15:00;A;;8,2;40,0;11,00
2025/03/17 12:15:01;P;;;40,0;
2025/03/17 12:19:00;A;;;;11,28
2025/03/17 12:20:00;A;;;;10,98
2025/03/17 12:22:00;A;;;;11,19
2025/03/17 12:25:00;A;;;46,5;
2025/03/17 12:30:00;A;;8,2;49,7;11,11
2025/03/17 12:30:01;P;;;49,7;
2025/03/17 12:35:00;A;;;41,2;
2025/03/17 12:45:00;A;;8,1;49,2;11,26
2025/03/17 12:45:01;P;;;49,2;
2025/03/17 12:47:00;A;;;;11,53
2025/03/17 12:48:00;A;;;;11,18
2025/03/17 12:55:00;A;;;43,0;
2025/03/17 12:58:00;A;;;;11,53
2025/03/17 12:59:00;A;;;;11,31
2025/03/17 13:00:00;A;;8,2;45,2;11,06
2025/03/17 13:00:01;P;;;;11,06
2025/03/17 13:03:00;A;;;;11,36
2025/03/17 13:04:00;A;;;;10,77
2025/03/17 13:05:00;A;;;;11,13
2025/03/17 13:12:00;A;;;;10,66
2025/03/17 13:13:00;A;;;;11,25
2025/03/17 13:15:00;P;;8,1;44,3;11,20
2025/03/17 13:28:00;A;;;;10,44
2025/03/17 13:29:00;A;;;;11,01
2025/03/17 13:30:00;P;;8,2;42,2;11,13
2025/03/17 13:31:00;A;;;;11,49
2025/03/17 13:32:00;A;;;;11,16
2025/03/17 13:35:00;A;;;48,2;
2025/03/17 13:38:00;A;;;;10,88
2025/03/17 13:40:00;A;;;44,0;11,09
2025/03/17 13:45:00;P;;8,1;42,3;11,13
2025/03/17 13:50:00;A;;;45,9;
2025/03/17 13:53:00;A;;;;11,42
2025/03/17 13:54:00;A;;;;11,13
2025/03/17 14:00:00;P;;8,1;44,0;11,04
2025/03/17 14:10:00;A;;;40,0;
2025/03/17 14:15:00;A;;8,2;35,6;11,01
2025/03/17 14:15:01;P;;;35,6;
2025/03/17 14:30:00;P;;8,2;36,4;11,07
2025/03/17 14:39:00;A;;;;10,84
2025/03/17 14:41:00;A;;;;11,06
2025/03/17 14:45:00;P;;8,2;33,6;10,99
2025/03/17 14:50:00;A;;;30,0;
2025/03/17 14:51:00;A;;;;10,75
2025/03/17 14:53:00;A;;;;11,01
2025/03/17 14:55:00;A;;;33,3;
2025/03/17 15:00:00;A;;8,0;29,5;10,98
2025/03/17 15:00:01;P;;;29,5;
2025/03/17 15:05:00;A;;8,2;26,2;10,76
2025/03/17 15:06:00;A;;8,0;;
2025/03/17 15:10:00;A;;;0,0;
2025/03/17 15:15:00;P;;8,0;0,0;10,65
2025/03/17 15:30:00;P;;7,9;0,0;10,65
2025/03/17 15:45:00;P;;8,0;0,0;10,65
2025/03/17 16:00:00;P;;7,9;0,0;10,65
2025/03/17 16:15:00;P;;7,9;0,0;10,65
2025/03/17 16:30:00;P;;8,0;0,0;10,65
2025/03/17 16:34:00;A;;7,8;;
2025/03/17 16:45:00;P;;7,9;0,0;10,64
2025/03/17 17:00:00;P;;7,8;0,0;10,65
2025/03/17 17:15:00;P;;7,8;0,0;10,65
2025/03/17 17:30:00;P;;7,8;0,0;10,65
2025/03/17 17:45:00;P;;7,8;0,0;10,64
2025/03/17 17:49:00;A;;7,5;;
2025/03/17 17:52:00;A;;8,3;;11,19
2025/03/17 17:54:00;A;;;;10,67
2025/03/17 17:55:00;A;;;41,2;11,05
2025/03/17 18:00:00;P;;8,2;41,4;11,09
2025/03/17 18:10:00;A;;;46,2;
2025/03/17 18:15:00;P;;8,2;45,6;11,09
2025/03/17 18:30:00;P;;8,3;44,7;11,24
2025/03/17 18:31:00;A;;;;11,90
2025/03/17 18:32:00;A;;;;11,21
2025/03/17 18:35:00;A;;;48,5;
2025/03/17 18:37:00;A;;;;11,45
2025/03/17 18:40:00;A;;;54,8;11,18
2025/03/17 18:41:00;A;;8,1;;
2025/03/17 18:43:00;A;;;;11,44
2025/03/17 18:45:00;P;;8,1;55,0;11,36
2025/03/17 18:55:00;A;;;59,4;
2025/03/17 19:00:00;P;;8,1;60,0;11,29
2025/03/17 19:05:00;A;;;65,9;11,53
2025/03/17 19:10:00;A;;;62,4;
