Date-time;Type;Metadato grafico storico;RIL003 - San Giorgio - Misura pressione rete (bar);RIL003 - San Giorgio - Misura pressione rilancio (bar);RIL003 - San Giorgio - Misura pressione Miramonti (bar);RIL003 - San Giorgio - Misura portata Miramonti (impulsiva) (mc);RIL003 - San Giorgio - Misura portata rete (impulsiva) (mc)
2025/03/07 09:10:00;A;;;;5,5;;
2025/03/07 09:15:00;A;;3,0;50,9;5,6;0,00;0,0
2025/03/07 09:15:01;P;;3,0;;;;
2025/03/07 09:20:00;A;;3,3;;6,0;;
2025/03/07 09:25:00;A;;;48,7;;;
2025/03/07 09:30:00;A;;3,2;48,0;5,8;0,00;0,0
2025/03/07 09:30:01;P;;;48,0;5,8;;
2025/03/07 09:35:00;A;;;;6,1;;
2025/03/07 09:45:00;P;;3,4;48,1;6,0;0,00;0,0
2025/03/07 09:50:00;A;;;;5,5;;
2025/03/07 09:55:00;A;;2,3;;;;
2025/03/07 10:00:00;A;;3,5;48,1;5,5;0,00;0,0
2025/03/07 10:00:01;P;;3,5;;;;
2025/03/07 10:15:00;A;;3,4;48,1;6,2;0,00;0,0
2025/03/07 10:15:01;P;;;;6,2;;
2025/03/07 10:20:00;A;;;;5,6;;
2025/03/07 10:30:00;P;;3,5;48,1;5,6;0,00;0,0
2025/03/07 10:35:00;A;;;;6,2;;
2025/03/07 10:40:00;A;;;;5,8;;
2025/03/07 10:45:00;A;;3,5;48,1;5,6;0,00;0,0
2025/03/07 10:45:01;P;;;;5,6;;
2025/03/07 11:00:00;P;;3,5;48,1;5,4;0,00;0,0
2025/03/07 11:10:00;A;;;;6,2;;
2025/03/07 11:15:00;P;;3,4;48,1;6,1;0,00;0,0
2025/03/07 11:20:00;A;;;;5,6;;
2025/03/07 11:30:00;A;;4,3;48,0;6,0;0,00;0,0
2025/03/07 11:30:01;P;;4,3;;6,0;;
2025/03/07 11:35:00;A;;3,5;;5,4;;
2025/03/07 11:40:00;A;;4,6;;6,1;;
2025/03/07 11:45:00;A;;3,5;48,0;6,1;0,00;0,0
2025/03/07 11:45:01;P;;3,5;;;;
2025/03/07 11:50:00;A;;;;5,4;;
2025/03/07 11:55:00;A;;;;5,9;;
2025/03/07 12:00:00;A;;3,5;48,1;5,6;0,00;0,0
2025/03/07 12:00:01;P;;;;5,6;;
2025/03/07 12:05:00;A;;;;5,9;;
2025/03/07 12:15:00;A;;3,4;48,1;6,2;0,00;0,0
2025/03/07 12:15:01;P;;;;6,2;;
2025/03/07 12:20:00;A;;;;5,4;;
2025/03/07 12:25:00;A;;;;5,8;;
2025/03/07 12:30:00;A;;3,4;48,1;6,2;0,00;0,0
2025/03/07 12:30:01;P;;;;6,2;;
2025/03/07 12:35:00;A;;;;5,7;;
2025/03/07 12:40:00;A;;;;5,9;;
2025/03/07 12:45:00;A;;3,4;48,0;5,7;0,00;0,0
2025/03/07 12:45:01;P;;;;5,7;;
2025/03/07 12:50:00;A;;;;6,0;;
2025/03/07 12:55:00;A;;;;5,4;;
2025/03/07 13:00:00;A;;3,5;48,1;6,2;0,00;0,0
2025/03/07 13:00:01;P;;;;6,2;;
2025/03/07 13:10:00;A;;;;5,5;;
2025/03/07 13:15:00;A;;3,5;48,1;5,8;0,00;0,0
2025/03/07 13:15:01;P;;;;5,8;;
2025/03/07 13:20:00;A;;;;6,2;;
2025/03/07 13:25:00;A;;;;5,6;;
2025/03/07 13:30:00;P;;3,4;48,1;5,6;0,00;0,0
2025/03/07 13:40:00;A;;;;6,0;;
2025/03/07 13:45:00;A;;3,5;48,1;5,4;0,00;0,0
2025/03/07 13:45:01;P;;;;5,4;;
2025/03/07 13:50:00;A;;;;6,1;;
2025/03/07 13:55:00;A;;;;5,4;;
2025/03/07 14:00:00;A;;3,5;48,1;5,9;0,00;0,0
2025/03/07 14:00:01;P;;;;5,9;;
2025/03/07 14:10:00;A;;;;5,6;;
2025/03/07 14:15:00;P;;3,5;48,1;5,4;0,00;0,0
2025/03/07 14:20:00;A;;;;5,8;;
2025/03/07 14:25:00;A;;;;6,1;;
2025/03/07 14:30:00;A;;3,5;48,1;5,5;0,00;0,0
2025/03/07 14:30:01;P;;;;5,5;;
2025/03/07 14:40:00;A;;;;6,1;;
2025/03/07 14:45:00;P;;3,5;48,1;6,0;0,00;0,0
2025/03/07 15:00:00;A;;3,6;48,1;5,6;0,00;0,0
2025/03/07 15:00:01;P;;;;5,6;;
2025/03/07 15:10:00;A;;;;6,0;;
2025/03/07 15:15:00;A;;3,6;48,1;5,5;0,00;0,0
2025/03/07 15:15:01;P;;;;5,5;;
2025/03/07 15:25:00;A;;;;5,8;;
2025/03/07 15:30:00;A;;3,6;48,1;6,2;0,00;0,0
2025/03/07 15:30:01;P;;;;6,2;;
2025/03/07 15:40:00;A;;;;5,4;;
2025/03/07 15:45:00;A;;3,6;48,0;5,7;0,00;0,0
2025/03/07 15:45:01;P;;;;5,7;;
2025/03/07 15:50:00;A;;;;5,9;;
2025/03/07 16:00:00;A;;3,6;48,1;5,4;0,00;0,0
2025/03/07 16:00:01;P;;;;5,4;;
2025/03/07 16:05:00;A;;;;6,3;;
2025/03/07 16:15:00;A;;3,6;48,0;5,9;0,00;0,0
2025/03/07 16:15:01;P;;;;5,9;;
2025/03/07 16:20:00;A;;;;5,7;;
2025/03/07 16:25:00;A;;;;6,1;;
2025/03/07 16:30:00;A;;3,6;48,0;5,4;0,00;0,0
2025/03/07 16:30:01;P;;;;5,4;;
2025/03/07 16:40:00;A;;;;6,1;;
2025/03/07 16:45:00;P;;3,6;48,1;5,9;0,00;0,0
2025/03/07 16:50:00;A;;;;5,5;;
2025/03/07 16:55:00;A;;;;6,1;;
2025/03/07 17:00:00;P;;3,6;48,0;6,0;0,00;0,0
2025/03/07 17:05:00;A;;;;5,5;;
2025/03/07 17:10:00;A;;;;5,8;;
2025/03/07 17:15:00;A;;3,5;48,0;5,6;0,00;0,0
2025/03/07 17:15:01;P;;;;5,6;;
2025/03/07 17:25:00;A;;;;6,1;;
2025/03/07 17:30:00;A;;3,5;48,0;5,3;0,00;0,0
2025/03/07 17:30:01;P;;;;5,3;;
2025/03/07 17:35:00;A;;;;6,3;;
2025/03/07 17:45:00;P;;3,5;48,1;6,3;0,00;0,0
2025/03/07 17:50:00;A;;;;6,0;;
2025/03/07 18:00:00;A;;3,5;48,0;5,8;0,00;0,0
2025/03/07 18:00:01;P;;;;5,8;;
2025/03/07 18:05:00;A;;;;5,4;;
2025/03/07 18:15:00;A;;3,5;48,0;6,0;0,00;0,0
2025/03/07 18:15:01;P;;;;6,0;;
2025/03/07 18:20:00;A;;;;5,7;;
2025/03/07 18:30:00;P;;3,5;48,0;5,9;0,00;0,0
2025/03/07 18:35:00;A;;;51,7;;;
2025/03/07 18:40:00;A;;3,2;;;;
2025/03/07 18:45:00;A;;2,4;51,2;5,4;0,00;0,0
2025/03/07 18:45:01;P;;2,4;51,2;5,4;;
2025/03/07 18:50:00;A;;3,4;51,6;;;
2025/03/07 19:00:00;A;;3,4;51,6;6,1;0,00;0,0
2025/03/07 19:00:01;P;;;;6,1;;
2025/03/07 19:05:00;A;;;;5,8;;
2025/03/07 19:15:00;A;;3,3;51,6;5,5;0,00;0,0
2025/03/07 19:15:01;P;;;;5,5;;
2025/03/07 19:25:00;A;;;;6,0;;
2025/03/07 19:30:00;P;;3,4;51,6;6,0;0,00;0,0
2025/03/07 19:35:00;A;;;;5,4;;
2025/03/07 19:45:00;A;;3,4;51,6;5,9;0,00;0,0
2025/03/07 19:45:01;P;;;;5,9;;
2025/03/07 19:50:00;A;;;48,4;;;
2025/03/07 19:55:00;A;;;48,1;5,6;;
2025/03/07 20:00:00;A;;3,0;48,1;5,6;0,00;0,0
2025/03/07 20:00:01;P;;3,0;;;;
2025/03/07 20:05:00;A;;3,4;;;;
2025/03/07 20:15:00;A;;3,4;48,1;6,0;0,00;0,0
2025/03/07 20:15:01;P;;;;6,0;;
2025/03/07 20:20:00;A;;;;5,5;;
2025/03/07 20:25:00;A;;;;6,2;;
2025/03/07 20:30:00;P;;3,3;48,1;6,3;0,00;0,0
2025/03/07 20:35:00;A;;;;5,6;;
2025/03/07 20:45:00;P;;3,4;48,1;5,8;0,00;0,0
2025/03/07 20:55:00;A;;;;6,1;;
2025/03/07 21:00:00;A;;3,5;48,0;5,7;0,00;0,0
2025/03/07 21:00:01;P;;;;5,7;;
2025/03/07 21:05:00;A;;3,2;;6,2;;
2025/03/07 21:15:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/07 21:15:01;P;;;;5,5;;
2025/03/07 21:25:00;A;;;;6,3;;
2025/03/07 21:30:00;A;;3,2;48,0;5,6;0,00;0,0
2025/03/07 21:30:01;P;;;;5,6;;
2025/03/07 21:45:00;P;;3,2;48,0;5,5;0,00;0,0
2025/03/07 22:00:00;A;;3,3;48,1;5,9;0,00;0,0
2025/03/07 22:00:01;P;;;;5,9;;
2025/03/07 22:05:00;A;;;;6,2;;
2025/03/07 22:10:00;A;;;;5,6;;
2025/03/07 22:15:00;A;;3,2;48,0;6,2;0,00;0,0
2025/03/07 22:15:01;P;;;;6,2;;
2025/03/07 22:30:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/07 22:30:01;P;;;;5,5;;
2025/03/07 22:35:00;A;;;;5,7;;
2025/03/07 22:40:00;A;;;;5,4;;
2025/03/07 22:45:00;A;;3,4;48,1;5,6;0,00;0,0
2025/03/07 22:45:01;P;;;;5,6;;
2025/03/07 22:55:00;A;;;;6,3;;
2025/03/07 23:00:00;A;;3,4;48,1;6,1;0,00;0,0
2025/03/07 23:00:01;P;;;;6,1;;
2025/03/07 23:05:00;A;;;;5,6;;
2025/03/07 23:15:00;A;;3,2;48,1;6,0;0,00;0,0
2025/03/07 23:15:01;P;;;;6,0;;
2025/03/07 23:20:00;A;;3,5;;5,5;;
2025/03/07 23:30:00;A;;3,5;48,1;6,1;0,00;0,0
2025/03/07 23:30:01;P;;;;6,1;;
2025/03/07 23:40:00;A;;;;5,7;;
2025/03/07 23:45:00;P;;3,5;48,0;5,7;0,00;0,0
2025/03/07 23:50:00;A;;;;6,2;;
2025/03/07 23:55:00;A;;;;5,4;;
2025/03/08 00:00:00;P;;3,6;48,0;5,6;0,00;0,0
2025/03/08 00:15:00;P;;3,6;48,0;5,4;0,00;0,0
2025/03/08 00:20:00;A;;;;5,8;;
2025/03/08 00:25:00;A;;;;6,1;;
2025/03/08 00:30:00;A;;3,6;48,0;5,4;0,00;0,0
2025/03/08 00:30:01;P;;;;5,4;;
2025/03/08 00:35:00;A;;;;6,2;;
2025/03/08 00:45:00;P;;3,6;48,0;6,1;0,00;0,0
2025/03/08 00:50:00;A;;;;5,5;;
2025/03/08 01:00:00;A;;3,7;48,0;6,0;0,00;0,0
2025/03/08 01:00:01;P;;;;6,0;;
2025/03/08 01:10:00;A;;;;5,5;;
2025/03/08 01:15:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/08 01:20:00;A;;;;6,0;;
2025/03/08 01:30:00;A;;4,5;48,1;6,2;0,00;0,0
2025/03/08 01:30:01;P;;4,5;;;;
2025/03/08 01:35:00;A;;3,7;;5,3;;
2025/03/08 01:40:00;A;;;;5,6;;
2025/03/08 01:45:00;P;;3,7;48,0;5,5;0,00;0,0
2025/03/08 01:50:00;A;;;;5,9;;
2025/03/08 02:00:00;A;;3,3;48,0;5,7;0,00;0,0
2025/03/08 02:00:01;P;;3,3;;;;
2025/03/08 02:05:00;A;;3,7;;;;
2025/03/08 02:10:05;A;;;;5,5;;
2025/03/08 02:15:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/08 02:15:01;P;;;;5,8;;
2025/03/08 02:20:00;A;;;;5,6;;
2025/03/08 02:30:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/08 02:35:00;A;;;;5,9;;
2025/03/08 02:40:00;A;;;;5,4;;
2025/03/08 02:45:00;A;;3,7;48,0;5,9;0,00;0,0
2025/03/08 02:45:01;P;;;;5,9;;
2025/03/08 03:00:00;A;;3,7;48,0;5,6;0,00;0,0
2025/03/08 03:00:01;P;;;;5,6;;
2025/03/08 03:10:00;A;;;;5,4;;
2025/03/08 03:15:00;A;;3,7;48,1;5,9;0,00;0,0
2025/03/08 03:15:01;P;;;;5,9;;
2025/03/08 03:25:00;A;;;;5,6;;
2025/03/08 03:30:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/08 03:30:01;P;;;;5,8;;
2025/03/08 03:40:00;A;;;;5,4;;
2025/03/08 03:45:00;A;;3,7;48,0;5,9;0,00;0,0
2025/03/08 03:45:01;P;;;;5,9;;
2025/03/08 03:50:00;A;;;;5,5;;
2025/03/08 04:00:00;P;;3,7;48,0;5,7;0,00;0,0
2025/03/08 04:05:00;A;;;;5,9;;
2025/03/08 04:15:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/08 04:15:01;P;;;;5,5;;
2025/03/08 04:20:00;A;;;;5,8;;
2025/03/08 04:25:00;A;;3,4;;;;
2025/03/08 04:30:00;A;;3,7;48,0;5,6;0,00;0,0
2025/03/08 04:30:01;P;;3,7;;5,6;;
2025/03/08 04:35:00;A;;;;6,1;;
2025/03/08 04:40:00;A;;;;5,5;;
2025/03/08 04:45:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/08 04:45:01;P;;;;5,8;;
2025/03/08 04:50:00;A;;;;6,2;;
2025/03/08 04:55:00;A;;;;5,6;;
2025/03/08 05:00:00;A;;3,3;48,0;5,9;0,00;0,0
2025/03/08 05:00:01;P;;3,3;;5,9;;
2025/03/08 05:05:00;A;;3,7;;;;
2025/03/08 05:15:00;A;;3,7;48,0;5,6;0,00;0,0
2025/03/08 05:15:01;P;;;;5,6;;
2025/03/08 05:20:00;A;;;;5,4;;
2025/03/08 05:25:00;A;;;;5,7;;
2025/03/08 05:30:00;A;;3,7;48,0;6,1;0,00;0,0
2025/03/08 05:30:01;P;;;;6,1;;
2025/03/08 05:35:00;A;;;;5,7;;
2025/03/08 05:45:00;A;;3,9;48,0;6,2;0,00;0,0
2025/03/08 05:45:01;P;;;;6,2;;
2025/03/08 05:50:00;A;;;;5,7;;
2025/03/08 05:55:00;A;;;;5,9;;
2025/03/08 06:00:00;P;;3,7;48,0;6,0;0,00;0,0
2025/03/08 06:05:00;A;;;;5,4;;
2025/03/08 06:10:00;A;;;;5,7;;
2025/03/08 06:15:00;A;;3,8;48,0;6,0;0,00;0,0
2025/03/08 06:15:01;P;;;;6,0;;
2025/03/08 06:20:00;A;;;;5,5;;
2025/03/08 06:25:00;A;;;;6,1;;
2025/03/08 06:30:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/08 06:30:01;P;;;;5,5;;
2025/03/08 06:35:00;A;;;;5,9;;
2025/03/08 06:40:00;A;;;;5,5;;
2025/03/08 06:45:00;P;;3,6;48,0;5,5;0,00;0,0
2025/03/08 06:50:00;A;;;;5,8;;
2025/03/08 06:55:00;A;;;;6,0;;
2025/03/08 07:00:00;A;;3,5;48,0;5,4;0,00;0,0
2025/03/08 07:00:01;P;;;;5,4;;
2025/03/08 07:05:00;A;;;;5,6;;
2025/03/08 07:15:00;A;;3,5;48,0;5,9;0,00;0,0
2025/03/08 07:15:01;P;;;;5,9;;
2025/03/08 07:20:00;A;;;;6,1;;
2025/03/08 07:25:00;A;;;;5,6;;
2025/03/08 07:30:00;A;;3,5;48,0;5,3;0,00;0,0
2025/03/08 07:30:01;P;;;;5,3;;
2025/03/08 07:35:00;A;;;;5,6;;
2025/03/08 07:40:00;A;;;;6,0;;
2025/03/08 07:45:00;A;;3,4;48,0;5,6;0,00;0,0
2025/03/08 07:45:01;P;;;;5,6;;
2025/03/08 07:50:00;A;;;;6,0;;
2025/03/08 07:55:00;A;;;;5,7;;
2025/03/08 08:00:00;A;;3,4;48,0;6,1;0,00;0,0
2025/03/08 08:00:01;P;;;;6,1;;
2025/03/08 08:05:00;A;;;;5,7;;
2025/03/08 08:10:00;A;;;;5,9;;
2025/03/08 08:15:00;A;;3,3;48,0;5,6;0,00;0,0
2025/03/08 08:15:01;P;;;;5,6;;
2025/03/08 08:20:00;A;;;;5,4;;
2025/03/08 08:25:00;A;;;;5,8;;
2025/03/08 08:30:00;A;;3,2;48,0;6,0;0,00;0,0
2025/03/08 08:30:01;P;;;;6,0;;
2025/03/08 08:40:00;A;;;;5,7;;
2025/03/08 08:45:00;A;;3,3;48,0;5,9;0,00;0,0
2025/03/08 08:45:01;P;;;;5,9;;
2025/03/08 08:50:00;A;;;;5,7;;
2025/03/08 09:00:00;A;;3,1;48,0;6,0;0,00;0,0
2025/03/08 09:00:01;P;;3,1;;6,0;;
2025/03/08 09:05:00;A;;;;5,6;;
2025/03/08 09:10:00;A;;;;6,1;;
2025/03/08 09:15:00;P;;3,3;47,9;6,2;0,00;0,0
2025/03/08 09:20:00;A;;;;5,6;;
2025/03/08 09:25:00;A;;;;5,4;;
2025/03/08 09:30:00;A;;3,3;48,0;5,8;0,00;0,0
2025/03/08 09:30:01;P;;;;5,8;;
2025/03/08 09:40:00;A;;;;5,5;;
2025/03/08 09:45:00;A;;3,2;48,0;6,3;0,00;0,0
2025/03/08 09:45:01;P;;;;6,3;;
2025/03/08 09:50:00;A;;3,4;;5,7;;
2025/03/08 09:55:00;A;;;;6,1;;
2025/03/08 10:00:00;A;;3,4;48,0;5,4;0,00;0,0
2025/03/08 10:00:01;P;;;;5,4;;
2025/03/08 10:05:00;A;;;;6,1;;
2025/03/08 10:15:00;A;;3,0;47,9;5,5;0,00;0,0
2025/03/08 10:15:01;P;;3,0;;5,5;;
2025/03/08 10:20:00;A;;3,3;;6,0;;
2025/03/08 10:30:00;P;;3,5;48,0;5,9;0,00;0,0
2025/03/08 10:35:00;A;;;51,1;5,5;;
2025/03/08 10:40:00;A;;;;5,8;;
2025/03/08 10:45:00;A;;3,5;51,2;6,1;0,00;0,0
2025/03/08 10:45:01;P;;;;6,1;;
2025/03/08 10:50:00;A;;;;5,7;;
2025/03/08 10:55:00;A;;;;6,0;;
2025/03/08 11:00:00;P;;3,4;51,1;6,0;0,00;0,0
2025/03/08 11:05:00;A;;;;5,5;;
2025/03/08 11:15:00;A;;3,5;51,1;6,1;0,00;0,0
2025/03/08 11:15:01;P;;;;6,1;;
2025/03/08 11:20:00;A;;;;5,9;;
2025/03/08 11:25:00;A;;;;5,5;;
2025/03/08 11:30:00;A;;3,5;51,1;6,0;0,00;0,0
2025/03/08 11:30:01;P;;;;6,0;;
2025/03/08 11:35:00;A;;;;5,4;;
2025/03/08 11:40:00;A;;;;5,7;;
2025/03/08 11:45:00;A;;3,3;51,0;5,9;0,00;0,0
2025/03/08 11:45:01;P;;3,3;;5,9;;
2025/03/08 11:50:00;A;;3,6;;;;
2025/03/08 11:55:00;A;;;48,1;5,5;;
2025/03/08 12:00:00;A;;3,5;48,1;5,8;0,00;0,0
2025/03/08 12:00:01;P;;;;5,8;;
2025/03/08 12:05:00;A;;;;6,1;;
2025/03/08 12:15:00;A;;3,6;48,1;5,8;0,00;0,0
2025/03/08 12:15:01;P;;;;5,8;;
2025/03/08 12:20:00;A;;;;6,0;;
2025/03/08 12:25:00;A;;;;6,3;;
2025/03/08 12:30:00;P;;3,5;48,1;6,3;0,00;0,0
2025/03/08 12:35:00;A;;;;6,0;;
2025/03/08 12:45:00;P;;3,4;48,1;5,9;0,00;0,0
2025/03/08 12:55:00;A;;;;5,6;;
2025/03/08 13:00:00;A;;3,5;48,1;6,1;0,00;0,0
2025/03/08 13:00:01;P;;;;6,1;;
2025/03/08 13:10:00;A;;;;5,6;;
2025/03/08 13:15:00;A;;3,6;48,1;5,8;0,00;0,0
2025/03/08 13:15:01;P;;;;5,8;;
2025/03/08 13:20:00;A;;;;6,2;;
2025/03/08 13:25:00;A;;3,3;;5,8;;
2025/03/08 13:30:00;P;;3,4;48,1;5,9;0,00;0,0
2025/03/08 13:35:00;A;;;;5,5;;
2025/03/08 13:40:00;A;;;;5,7;;
2025/03/08 13:45:00;P;;3,6;48,1;5,6;0,00;0,0
2025/03/08 13:50:00;A;;;;5,4;;
2025/03/08 13:55:00;A;;;;6,0;;
2025/03/08 14:00:00;A;;3,6;48,0;5,8;0,00;0,0
2025/03/08 14:00:01;P;;;;5,8;;
2025/03/08 14:05:00;A;;;;5,4;;
2025/03/08 14:10:00;A;;;;5,7;;
2025/03/08 14:15:00;A;;3,6;48,1;5,5;0,00;0,0
2025/03/08 14:15:01;P;;;;5,5;;
2025/03/08 14:20:00;A;;;;6,2;;
2025/03/08 14:25:00;A;;;;5,6;;
2025/03/08 14:30:00;A;;3,6;48,0;6,2;0,00;0,0
2025/03/08 14:30:01;P;;;;6,2;;
2025/03/08 14:40:00;A;;;;5,5;;
2025/03/08 14:45:00;A;;3,6;48,1;6,0;0,00;0,0
2025/03/08 14:45:01;P;;;;6,0;;
2025/03/08 14:50:00;A;;;;5,7;;
2025/03/08 15:00:00;P;;3,5;48,1;5,7;0,00;0,0
2025/03/08 15:05:00;A;;;;5,5;;
2025/03/08 15:15:00;P;;3,6;48,1;5,7;0,00;0,0
2025/03/08 15:25:00;A;;;;6,1;;
2025/03/08 15:30:00;A;;3,6;48,1;5,4;0,00;0,0
2025/03/08 15:30:01;P;;;;5,4;;
2025/03/08 15:40:00;A;;;;6,0;;
2025/03/08 15:45:00;A;;3,6;48,1;5,5;0,00;0,0
2025/03/08 15:45:01;P;;;;5,5;;
2025/03/08 15:50:00;A;;;;6,0;;
2025/03/08 15:55:00;A;;;;6,2;;
2025/03/08 16:00:00;A;;3,4;48,1;5,6;0,00;0,0
2025/03/08 16:00:01;P;;3,4;;5,6;;
2025/03/08 16:05:00;A;;3,6;;;;
2025/03/08 16:15:00;A;;3,5;48,1;6,2;0,00;0,0
2025/03/08 16:15:01;P;;;;6,2;;
2025/03/08 16:20:00;A;;;;5,5;;
2025/03/08 16:25:00;A;;;;6,0;;
2025/03/08 16:30:00;P;;3,6;48,0;5,9;0,00;0,0
2025/03/08 16:35:00;A;;;;5,6;;
2025/03/08 16:40:00;A;;;;6,2;;
2025/03/08 16:45:00;A;;3,6;48,1;5,6;0,00;0,0
2025/03/08 16:45:01;P;;;;5,6;;
2025/03/08 16:50:00;A;;;;5,8;;
2025/03/08 16:55:00;A;;;;5,6;;
2025/03/08 17:00:00;A;;3,7;48,0;6,0;0,00;0,0
2025/03/08 17:00:01;P;;;;6,0;;
2025/03/08 17:05:00;A;;;;5,5;;
2025/03/08 17:15:00;A;;3,6;48,1;5,8;0,00;0,0
2025/03/08 17:15:01;P;;;;5,8;;
2025/03/08 17:20:00;A;;;;5,5;;
2025/03/08 17:25:00;A;;;;5,8;;
2025/03/08 17:30:00;A;;3,5;48,1;5,4;0,00;0,0
2025/03/08 17:30:01;P;;;;5,4;;
2025/03/08 17:35:00;A;;;;6,2;;
2025/03/08 17:40:00;A;;;;5,5;;
2025/03/08 17:45:00;P;;3,5;48,1;5,5;0,00;0,0
2025/03/08 18:00:00;P;;3,5;48,0;5,6;0,00;0,0
2025/03/08 18:15:00;A;;3,4;48,0;6,2;0,00;0,0
2025/03/08 18:15:01;P;;;;6,2;;
2025/03/08 18:20:00;A;;;;5,7;;
2025/03/08 18:25:00;A;;;;5,4;;
2025/03/08 18:30:00;A;;3,3;48,0;5,9;0,00;0,0
2025/03/08 18:30:01;P;;;;5,9;;
2025/03/08 18:35:00;A;;;;5,5;;
2025/03/08 18:40:00;A;;;;6,1;;
2025/03/08 18:45:00;A;;3,4;48,1;5,7;0,00;0,0
2025/03/08 18:45:01;P;;;;5,7;;
2025/03/08 19:00:00;P;;3,3;48,0;5,6;0,00;0,0
2025/03/08 19:10:00;A;;;;6,2;;
2025/03/08 19:15:00;A;;3,5;48,1;5,7;0,00;0,0
2025/03/08 19:15:01;P;;3,5;;5,7;;
2025/03/08 19:20:00;A;;;51,6;6,0;;
2025/03/08 19:25:00;A;;3,2;;5,7;;
2025/03/08 19:30:00;A;;3,2;51,5;5,9;0,00;0,0
2025/03/08 19:30:01;P;;;;5,9;;
2025/03/08 19:40:00;A;;4,0;51,9;;;
2025/03/08 19:45:00;A;;3,4;51,6;5,4;0,00;0,0
2025/03/08 19:45:01;P;;3,4;51,6;5,4;;
2025/03/08 19:50:00;A;;;;5,8;;
2025/03/08 20:00:00;A;;3,5;47,7;5,5;0,00;0,0
2025/03/08 20:00:01;P;;;47,7;5,5;;
2025/03/08 20:05:00;A;;;48,1;;;
2025/03/08 20:15:00;P;;3,4;48,1;5,5;0,00;0,0
2025/03/08 20:20:00;A;;;;6,1;;
2025/03/08 20:25:00;A;;;;5,7;;
2025/03/08 20:30:00;P;;3,4;48,1;5,6;0,00;0,0
2025/03/08 20:45:00;P;;3,5;48,1;5,7;0,00;0,0
2025/03/08 20:50:00;A;;;;5,4;;
2025/03/08 21:00:00;A;;3,6;48,0;6,1;0,00;0,0
2025/03/08 21:00:01;P;;;;6,1;;
2025/03/08 21:05:00;A;;3,2;;5,4;;
2025/03/08 21:10:00;A;;;;5,9;;
2025/03/08 21:15:00;A;;3,1;48,1;6,1;0,00;0,0
2025/03/08 21:15:01;P;;;;6,1;;
2025/03/08 21:25:00;A;;;;5,7;;
2025/03/08 21:30:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/08 21:30:01;P;;;;5,5;;
2025/03/08 21:40:00;A;;;;5,7;;
2025/03/08 21:45:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/08 21:50:00;A;;;;5,4;;
2025/03/08 22:00:00;A;;3,3;48,1;5,9;0,00;0,0
2025/03/08 22:00:01;P;;;;5,9;;
2025/03/08 22:10:00;A;;;;5,6;;
2025/03/08 22:15:00;P;;3,3;48,1;5,6;0,00;0,0
2025/03/08 22:30:00;P;;3,4;48,1;5,5;0,00;0,0
2025/03/08 22:35:00;A;;;;5,8;;
2025/03/08 22:40:00;A;;;;6,2;;
2025/03/08 22:45:00;P;;3,2;48,0;6,2;0,00;0,0
2025/03/08 22:50:00;A;;;;5,5;;
2025/03/08 22:55:00;A;;;;5,7;;
2025/03/08 23:00:00;A;;3,4;48,1;6,1;0,00;0,0
2025/03/08 23:00:01;P;;;;6,1;;
2025/03/08 23:15:00;A;;3,4;48,1;5,8;0,00;0,0
2025/03/08 23:15:01;P;;;;5,8;;
2025/03/08 23:20:00;A;;;;6,0;;
2025/03/08 23:25:00;A;;;;5,4;;
2025/03/08 23:30:00;A;;3,5;48,0;5,8;0,00;0,0
2025/03/08 23:30:01;P;;;;5,8;;
2025/03/08 23:40:00;A;;;;5,6;;
2025/03/08 23:45:00;A;;3,5;48,1;6,0;0,00;0,0
2025/03/08 23:45:01;P;;;;6,0;;
2025/03/08 23:50:00;A;;;;5,8;;
2025/03/08 23:55:00;A;;;;6,1;;
2025/03/09 00:00:00;A;;3,5;48,0;5,4;0,00;0,0
2025/03/09 00:00:01;P;;;;5,4;;
2025/03/09 00:05:00;A;;;;5,8;;
2025/03/09 00:10:00;A;;;;6,1;;
2025/03/09 00:15:00;P;;3,6;48,1;6,1;0,00;0,0
2025/03/09 00:20:00;A;;;;5,5;;
2025/03/09 00:25:00;A;;;;5,8;;
2025/03/09 00:30:00;A;;3,7;48,0;6,2;0,00;0,0
2025/03/09 00:30:01;P;;;;6,2;;
2025/03/09 00:35:00;A;;;;5,5;;
2025/03/09 00:40:00;A;;;;5,7;;
2025/03/09 00:45:00;P;;3,6;48,0;5,9;0,00;0,0
2025/03/09 00:50:00;A;;;;5,5;;
2025/03/09 00:55:00;A;;3,3;;;;
2025/03/09 01:00:00;A;;3,7;48,1;5,8;0,00;0,0
2025/03/09 01:00:01;P;;3,7;;5,8;;
2025/03/09 01:15:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/09 01:15:01;P;;;;5,5;;
